ensembl_gene_id_version,hgnc_symbol,external_gene_name,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000094880.11,CDC23,CDC23,0.068,5.125,0.389,0.7,1,-4.72670536762984
ENSG00000120306.11,CYSTM1,CYSTM1,-0.129,5.763,-0.389,0.7,1,-4.73128860976022
ENSG00000068308.15,OTUD5,OTUD5,-0.056,5.468,-0.389,0.7,1,-4.735082061069
ENSG00000025293.17,PHF20,PHF20,-0.06,5.608,-0.389,0.7,1,-4.73770808804285
ENSG00000112339.15,HBS1L,HBS1L,0.076,5.881,0.389,0.7,1,-4.74391427127407
ENSG00000119537.18,KDSR,KDSR,-0.082,6.016,-0.39,0.7,1,-4.7584591041584
ENSG00000167193.8,CRK,CRK,0.07,7.185,0.39,0.7,1,-4.76941648349054
ENSG00000260032.2,NORAD,NORAD,-0.069,8.652,-0.39,0.7,1,-4.77962587449187
ENSG00000133574.10,GIMAP4,GIMAP4,0.386,-4.536,0.388,0.701,1,-4.6022244037816
ENSG00000124479.11,NDP,NDP,-0.698,-2.214,-0.388,0.701,1,-4.60534388361084
ENSG00000289513.2,,,-0.349,-3.196,-0.387,0.701,1,-4.60843116747866
ENSG00000150636.17,CCDC102B,CCDC102B,-0.344,-0.284,-0.388,0.701,1,-4.61087566819227
ENSG00000188820.13,CALHM6,CALHM6,-0.488,-1.06,-0.387,0.701,1,-4.61242820327639
ENSG00000288611.1,NPBWR1,NPBWR1,-0.262,-1.904,-0.388,0.701,1,-4.6132781438893
ENSG00000233198.4,RNF224,RNF224,-0.184,-2.98,-0.388,0.701,1,-4.61352401526643
ENSG00000158555.15,GDPD5,GDPD5,-0.314,1.936,-0.388,0.701,1,-4.62435761224424
ENSG00000135547.9,HEY2,HEY2,-0.207,-1.008,-0.388,0.701,1,-4.6246373826607
ENSG00000290957.1,,,-0.255,-0.792,-0.388,0.701,1,-4.62539205864185
ENSG00000156127.8,BATF,BATF,0.255,0.73,0.387,0.701,1,-4.62786732198588
ENSG00000145020.16,AMT,AMT,0.224,1.087,0.387,0.701,1,-4.62977531997221
ENSG00000119640.9,ACYP1,ACYP1,-0.182,2.268,-0.388,0.701,1,-4.63750882490502
ENSG00000112029.10,FBXO5,FBXO5,0.264,3.34,0.388,0.701,1,-4.64970737260734
ENSG00000167720.13,SRR,SRR,-0.152,3.548,-0.387,0.701,1,-4.65635461773648
ENSG00000163611.11,SPICE1,SPICE1,-0.118,3.372,-0.388,0.701,1,-4.6658791884468
ENSG00000065621.15,GSTO2,GSTO2,-0.139,3.179,-0.388,0.701,1,-4.67957638653614
ENSG00000149289.11,ZC3H12C,ZC3H12C,-0.089,4.214,-0.388,0.701,1,-4.68057952471467
ENSG00000166439.6,RNF169,RNF169,-0.057,4.719,-0.387,0.701,1,-4.71901413364604
ENSG00000126254.12,RBM42,RBM42,-0.069,5.837,-0.387,0.701,1,-4.74841813591553
ENSG00000169403.12,PTAFR,PTAFR,0.187,2.795,0.388,0.701,1,-4.75631417783397
ENSG00000004487.18,KDM1A,KDM1A,-0.07,6.369,-0.388,0.701,1,-4.76050278215052
ENSG00000175390.15,EIF3F,EIF3F,-0.087,7.435,-0.387,0.701,1,-4.77132324206471
ENSG00000115524.17,SF3B1,SF3B1,-0.055,8.164,-0.387,0.701,1,-4.77709770106572
ENSG00000172270.22,BSG,BSG,-0.077,8.949,-0.387,0.701,1,-4.78032896828345
ENSG00000204628.12,RACK1,RACK1,-0.084,9.649,-0.388,0.701,1,-4.78103331020575
ENSG00000105996.7,HOXA2,HOXA2,-0.437,-4.015,-0.386,0.702,1,-4.60319953570092
ENSG00000158859.10,ADAMTS4,ADAMTS4,1.069,-2.21,0.386,0.702,1,-4.60414375361389
ENSG00000173421.17,IHO1,IHO1,-0.516,-2.385,-0.386,0.702,1,-4.60439263649779
ENSG00000198723.11,SAXO5,SAXO5,0.471,-3.732,0.386,0.702,1,-4.60508710125667
ENSG00000144410.5,CPO,CPO,0.406,-3.949,0.387,0.702,1,-4.6054539788103
ENSG00000257529.5,RPL36A-HNRNPH2,RPL36A-HNRNPH2,0.397,-2.666,0.386,0.702,1,-4.60829997960907
ENSG00000283646.2,LINC02009,LINC02009,0.468,-1.708,0.386,0.702,1,-4.61022533721927
ENSG00000165325.15,DEUP1,DEUP1,-0.334,-2.43,-0.386,0.702,1,-4.61079042561818
ENSG00000289838.1,,,-0.22,-3.496,-0.387,0.702,1,-4.61236266408302
ENSG00000242852.7,ZNF709,ZNF709,-0.261,1.349,-0.386,0.702,1,-4.61728074409961
ENSG00000256338.2,RPL41P2,RPL41P2,-0.235,1.53,-0.386,0.702,1,-4.62078805246998
ENSG00000105866.15,SP4,SP4,-0.197,2.294,-0.386,0.702,1,-4.62918934096495
ENSG00000138311.18,ZNF365,ZNF365,-0.245,0.322,-0.386,0.702,1,-4.62919947895459
ENSG00000169129.16,AFAP1L2,AFAP1L2,-0.261,0.302,-0.387,0.702,1,-4.63401790655561
ENSG00000213397.12,HAUS7,HAUS7,0.136,2.636,0.386,0.702,1,-4.64008406477152
ENSG00000179532.13,DNHD1,DNHD1,0.165,2.26,0.386,0.702,1,-4.64125543048248
ENSG00000141527.19,CARD14,CARD14,-0.187,0.076,-0.386,0.702,1,-4.64131120775367
ENSG00000110031.13,LPXN,LPXN,0.369,3.103,0.386,0.702,1,-4.6449065515288
ENSG00000198039.12,ZNF273,ZNF273,0.16,3.095,0.387,0.702,1,-4.65374545741529
ENSG00000165943.5,MOAP1,MOAP1,0.113,4.651,0.386,0.702,1,-4.69463222957911
ENSG00000174428.19,GTF2IRD2B,GTF2IRD2B,0.132,4.309,0.386,0.702,1,-4.69716040825707
ENSG00000198753.12,PLXNB3,PLXNB3,-0.144,4.367,-0.386,0.702,1,-4.70332224063121
ENSG00000135441.8,BLOC1S1,BLOC1S1,-0.124,5.032,-0.386,0.702,1,-4.70471599139687
ENSG00000198818.10,SFT2D1,SFT2D1,0.068,5.028,0.386,0.702,1,-4.7114708499592
ENSG00000091136.15,LAMB1,LAMB1,-0.172,6.132,-0.387,0.702,1,-4.72227477599079
ENSG00000266094.8,RASSF5,RASSF5,-0.096,2.947,-0.387,0.702,1,-4.72322593686323
ENSG00000154122.14,ANKH,ANKH,0.194,4.598,0.387,0.702,1,-4.7251647428642
ENSG00000140474.14,ULK3,ULK3,-0.1,5.006,-0.387,0.702,1,-4.72946017424921
ENSG00000168394.13,TAP1,TAP1,-0.118,5.577,-0.387,0.702,1,-4.73255290957309
ENSG00000147400.10,CETN2,CETN2,-0.145,6.076,-0.386,0.702,1,-4.73519884099208
ENSG00000111802.14,TDP2,TDP2,-0.054,5.585,-0.386,0.702,1,-4.73744769418538
ENSG00000125827.9,TMX4,TMX4,-0.119,6.088,-0.387,0.702,1,-4.74055909527749
ENSG00000119812.20,FAM98A,FAM98A,-0.077,6.026,-0.386,0.702,1,-4.7454404334126
ENSG00000090487.11,SPG21,SPG21,-0.06,6.22,-0.386,0.702,1,-4.75151127599034
ENSG00000115275.15,MOGS,MOGS,-0.072,6.2,-0.387,0.702,1,-4.75451984387898
ENSG00000106588.12,PSMA2,PSMA2,-0.089,6.506,-0.387,0.702,1,-4.75696790124971
ENSG00000144677.15,CTDSPL,CTDSPL,-0.095,6.085,-0.387,0.702,1,-4.75936036642863
ENSG00000165934.13,CPSF2,CPSF2,0.059,6.644,0.386,0.702,1,-4.76569812286081
ENSG00000127603.32,MACF1,MACF1,0.1,7.854,0.387,0.702,1,-4.77415329529116
ENSG00000170027.7,YWHAG,YWHAG,0.055,8.358,0.386,0.702,1,-4.77749329159988
ENSG00000072778.20,ACADVL,ACADVL,-0.063,7.925,-0.387,0.702,1,-4.77859797998832
ENSG00000144868.14,TMEM108,TMEM108,-0.544,-1.832,-0.385,0.703,1,-4.60437162202969
ENSG00000164283.13,ESM1,ESM1,0.415,-0.829,0.385,0.703,1,-4.60458064079501
ENSG00000112394.18,SLC16A10,SLC16A10,0.533,-3.212,0.385,0.703,1,-4.60487315392639
ENSG00000246100.5,LINC00900,LINC00900,0.576,-3.391,0.385,0.703,1,-4.60565974620815
ENSG00000206535.8,LNP1,LNP1,0.211,0.247,0.385,0.703,1,-4.61499466054161
ENSG00000203706.9,SERTAD4-AS1,SERTAD4-AS1,-0.324,0.155,-0.385,0.703,1,-4.61786270510497
ENSG00000249936.3,RAC1P2,RAC1P2,-0.136,-0.608,-0.385,0.703,1,-4.61831574801349
ENSG00000165948.11,IFI27L1,IFI27L1,-0.226,2.204,-0.385,0.703,1,-4.62700015035544
ENSG00000064309.16,CDON,CDON,0.171,1.793,0.385,0.703,1,-4.63051815096843
ENSG00000290872.1,,,-0.1,1.994,-0.384,0.703,1,-4.63118089534235
ENSG00000272831.2,,,-0.125,2.055,-0.385,0.703,1,-4.63759374357343
ENSG00000168612.5,ZSWIM1,ZSWIM1,-0.067,3.208,-0.385,0.703,1,-4.66050639407301
ENSG00000176261.16,ZBTB8OS,ZBTB8OS,0.096,4.147,0.385,0.703,1,-4.67349304829749
ENSG00000144451.20,SPAG16,SPAG16,-0.138,4.056,-0.385,0.703,1,-4.67824546241412
ENSG00000165959.12,CLMN,CLMN,-0.21,3.494,-0.385,0.703,1,-4.69632431850372
ENSG00000140548.10,ZNF710,ZNF710,-0.118,4.827,-0.384,0.703,1,-4.71094163540635
ENSG00000172663.9,TMEM134,TMEM134,0.107,4.75,0.385,0.703,1,-4.71938555002689
ENSG00000188153.14,COL4A5,COL4A5,-0.154,4.744,-0.385,0.703,1,-4.72608709395633
ENSG00000116752.6,BCAS2,BCAS2,-0.075,5.371,-0.386,0.703,1,-4.72668891293588
ENSG00000137166.18,FOXP4,FOXP4,-0.102,5.46,-0.385,0.703,1,-4.73890160078597
ENSG00000100983.12,GSS,GSS,-0.065,5.756,-0.385,0.703,1,-4.74543679305979
ENSG00000146463.12,ZMYM4,ZMYM4,0.061,6.239,0.385,0.703,1,-4.75183942403814
ENSG00000183431.12,SF3A3,SF3A3,-0.072,6.067,-0.385,0.703,1,-4.75259109747127
ENSG00000108828.16,VAT1,VAT1,-0.076,7.01,-0.386,0.703,1,-4.7559111209164
ENSG00000109320.14,NFKB1,NFKB1,-0.074,6.02,-0.385,0.703,1,-4.76003117024741
ENSG00000163235.16,TGFA,TGFA,0.275,5.249,0.385,0.703,1,-4.76213168587804
ENSG00000163347.6,CLDN1,CLDN1,-0.103,5.946,-0.386,0.703,1,-4.7713460170851
ENSG00000137225.13,CAPN11,CAPN11,-0.456,-4.699,-0.384,0.704,1,-4.6024405914753
ENSG00000172572.7,PDE3A,PDE3A,-0.816,-1.462,-0.384,0.704,1,-4.60436509340615
ENSG00000261456.6,TUBB8,TUBB8,-0.522,-4.01,-0.384,0.704,1,-4.60567178236201
ENSG00000203711.16,LINC02901,LINC02901,0.38,-2.982,0.384,0.704,1,-4.6067804018156
ENSG00000284882.2,,,0.255,-2.275,0.383,0.704,1,-4.6071337746572
ENSG00000160161.9,CILP2,CILP2,-0.388,-2.43,-0.383,0.704,1,-4.60728198368242
ENSG00000272084.1,,,-0.248,-2.236,-0.383,0.704,1,-4.6095744096222
ENSG00000168952.16,STXBP6,STXBP6,-0.513,-0.831,-0.384,0.704,1,-4.60990943685952
ENSG00000272269.2,NUP153-AS1,NUP153-AS1,-0.163,0.378,-0.384,0.704,1,-4.61597709313514
ENSG00000143452.16,HORMAD1,HORMAD1,0.421,-2.297,0.383,0.704,1,-4.61632347807362
ENSG00000214309.5,MBLAC1,MBLAC1,-0.129,0.385,-0.383,0.704,1,-4.61666895393361
ENSG00000178187.8,ZNF454,ZNF454,0.282,-0.55,0.383,0.704,1,-4.61772149453741
ENSG00000183250.13,LINC01547,LINC01547,0.136,1.149,0.384,0.704,1,-4.62082023347187
ENSG00000263731.1,,,0.112,0.722,0.384,0.704,1,-4.62749494486516
ENSG00000266086.3,,,0.194,1.376,0.384,0.704,1,-4.63389881018003
ENSG00000198496.12,NBR2,NBR2,-0.08,2.676,-0.384,0.704,1,-4.65102079438592
ENSG00000180861.9,LINC01559,LINC01559,0.409,-0.818,0.384,0.704,1,-4.65535111646832
ENSG00000179859.10,RNF227,RNF227,0.071,2.682,0.383,0.704,1,-4.65924479887004
ENSG00000115750.17,TAF1B,TAF1B,-0.176,3.953,-0.383,0.704,1,-4.66725850412867
ENSG00000157426.14,AASDH,AASDH,-0.08,3.566,-0.384,0.704,1,-4.66740614904332
ENSG00000206562.12,METTL6,METTL6,0.095,4.239,0.384,0.704,1,-4.67291711258256
ENSG00000008853.18,RHOBTB2,RHOBTB2,0.152,4.817,0.383,0.704,1,-4.68448064873032
ENSG00000173653.8,RCE1,RCE1,0.054,4.266,0.384,0.704,1,-4.697993714944
ENSG00000059588.10,TARBP1,TARBP1,-0.068,4.459,-0.383,0.704,1,-4.70348001356153
ENSG00000160953.17,PWWP3A,PWWP3A,0.074,4.949,0.383,0.704,1,-4.71005786655774
ENSG00000005075.16,POLR2J,POLR2J,-0.076,4.936,-0.383,0.704,1,-4.71012159819965
ENSG00000214026.11,MRPL23,MRPL23,-0.095,4.821,-0.384,0.704,1,-4.71024019494659
ENSG00000143499.14,SMYD2,SMYD2,-0.186,5.247,-0.384,0.704,1,-4.71551410563699
ENSG00000145725.21,PPIP5K2,PPIP5K2,-0.087,5.601,-0.384,0.704,1,-4.72015382926692
ENSG00000105738.11,SIPA1L3,SIPA1L3,-0.143,5.586,-0.384,0.704,1,-4.73445093006934
ENSG00000175826.12,CTDNEP1,CTDNEP1,-0.061,6.309,-0.383,0.704,1,-4.75743531134885
ENSG00000105373.19,NOP53,NOP53,-0.101,7.079,-0.383,0.704,1,-4.77297441632588
ENSG00000099797.15,TECR,TECR,-0.081,6.793,-0.384,0.704,1,-4.77463913818591
ENSG00000121068.14,TBX2,TBX2,0.69,-2.833,0.383,0.705,1,-4.60319266862465
ENSG00000258754.8,LINC01579,LINC01579,0.396,-4.537,0.382,0.705,1,-4.60342204873212
ENSG00000145832.16,SLC25A48,SLC25A48,0.397,-4.84,0.383,0.705,1,-4.60440128967828
ENSG00000261618.2,LINC02605,LINC02605,0.402,-2.335,0.382,0.705,1,-4.60666628016946
ENSG00000231789.4,PIK3CD-AS2,PIK3CD-AS2,-0.274,-0.885,-0.383,0.705,1,-4.60856834687587
ENSG00000286416.1,,,-0.215,-1.857,-0.382,0.705,1,-4.6088845650695
ENSG00000272777.1,,,0.254,-1.745,0.382,0.705,1,-4.60909014903207
ENSG00000287252.3,,,-0.345,-2.821,-0.383,0.705,1,-4.61026434732977
ENSG00000214975.4,PPIAP29,PPIAP29,0.252,-2.13,0.382,0.705,1,-4.61315832163945
ENSG00000288752.2,,,-0.337,-0.08,-0.383,0.705,1,-4.61943513948245
ENSG00000158813.18,EDA,EDA,-0.261,1.325,-0.383,0.705,1,-4.62501014280557
ENSG00000159527.4,PGLYRP3,PGLYRP3,0.335,-2.131,0.382,0.705,1,-4.62626339155117
ENSG00000293246.1,ZNF321P,ZNF321P,0.142,1.254,0.383,0.705,1,-4.63146564509228
ENSG00000261799.1,,,0.109,1.925,0.382,0.705,1,-4.63943697037632
ENSG00000067048.17,DDX3Y,DDX3Y,-1.419,3.28,-0.382,0.705,1,-4.65310837862925
ENSG00000198324.14,PHETA1,PHETA1,-0.157,3.479,-0.383,0.705,1,-4.65568751360438
ENSG00000109881.17,CCDC34,CCDC34,-0.229,3.209,-0.382,0.705,1,-4.65844576858322
ENSG00000283293.1,RN7SK,RN7SK,0.147,0.516,0.382,0.705,1,-4.68754387951006
ENSG00000204272.13,NBDY,NBDY,0.061,4.913,0.383,0.705,1,-4.7162381139502
ENSG00000106012.19,IQCE,IQCE,-0.122,4.845,-0.382,0.705,1,-4.71852353423019
ENSG00000119953.14,SMNDC1,SMNDC1,0.092,5.542,0.382,0.705,1,-4.72753525083934
ENSG00000107829.15,FBXW4,FBXW4,0.123,5.071,0.382,0.705,1,-4.73309355703374
ENSG00000160948.14,VPS28,VPS28,-0.097,5.662,-0.382,0.705,1,-4.73461500821244
ENSG00000124160.12,NCOA5,NCOA5,0.09,5.635,0.382,0.705,1,-4.74035674304588
ENSG00000164405.11,UQCRQ,UQCRQ,-0.09,6.228,-0.382,0.705,1,-4.74196901661518
ENSG00000157020.18,SEC13,SEC13,-0.064,6.819,-0.383,0.705,1,-4.75552500123967
ENSG00000048544.6,MRPS10,MRPS10,0.084,6.266,0.382,0.705,1,-4.75674755701353
ENSG00000131828.14,PDHA1,PDHA1,-0.09,5.896,-0.383,0.705,1,-4.75781513164094
ENSG00000268894.7,PLCE1-AS1,PLCE1-AS1,-0.675,-4.84,-0.382,0.706,1,-4.60228897842266
ENSG00000258602.2,LINC01629,LINC01629,-0.849,-3.901,-0.381,0.706,1,-4.60410356955941
ENSG00000260329.2,TMEM263-DT,TMEM263-DT,-0.232,-1.897,-0.38,0.706,1,-4.60605572581509
ENSG00000235587.2,GAPDHP65,GAPDHP65,0.268,-2.816,0.381,0.706,1,-4.60622714986548
ENSG00000186191.9,BPIFB4,BPIFB4,-0.434,-3.255,-0.381,0.706,1,-4.60885801196913
ENSG00000174599.5,TRAM1L1,TRAM1L1,-0.294,0.046,-0.381,0.706,1,-4.61375662352845
ENSG00000116157.6,GPX7,GPX7,-0.43,0.96,-0.38,0.706,1,-4.61400092304092
ENSG00000284052.1,,,-0.198,-1.34,-0.381,0.706,1,-4.61484470632431
ENSG00000109101.8,FOXN1,FOXN1,-0.431,-3.5,-0.382,0.706,1,-4.61609852376762
ENSG00000167711.14,SERPINF2,SERPINF2,-0.255,0.363,-0.381,0.706,1,-4.6215230017937
ENSG00000189001.11,SBSN,SBSN,0.389,-0.737,0.38,0.706,1,-4.62794446131203
ENSG00000172379.22,ARNT2,ARNT2,0.387,2.342,0.381,0.706,1,-4.63098301832011
ENSG00000168237.18,GLYCTK,GLYCTK,0.101,2.812,0.382,0.706,1,-4.64269904771309
ENSG00000179523.7,EIF3J-DT,EIF3J-DT,0.099,2.82,0.381,0.706,1,-4.64587816924714
ENSG00000125454.12,SLC25A19,SLC25A19,0.126,2.987,0.381,0.706,1,-4.64859350430661
ENSG00000089723.10,OTUB2,OTUB2,0.151,2.941,0.381,0.706,1,-4.64932896114351
ENSG00000166974.13,MAPRE2,MAPRE2,-0.201,4.622,-0.381,0.706,1,-4.65144134182174
ENSG00000131931.8,THAP1,THAP1,-0.104,3.681,-0.381,0.706,1,-4.65676931088097
ENSG00000104957.14,YJU2B,YJU2B,0.076,4.248,0.381,0.706,1,-4.69505918190912
ENSG00000101457.13,DNTTIP1,DNTTIP1,-0.102,4.628,-0.381,0.706,1,-4.70218175892071
ENSG00000173011.12,TADA2B,TADA2B,0.075,4.972,0.381,0.706,1,-4.73006179324277
ENSG00000147044.23,CASK,CASK,-0.079,5.418,-0.381,0.706,1,-4.74045245258242
ENSG00000085377.15,PREP,PREP,-0.067,5.559,-0.382,0.706,1,-4.74045323475344
ENSG00000116750.14,UCHL5,UCHL5,0.091,5.487,0.381,0.706,1,-4.7416017735851
ENSG00000175792.12,RUVBL1,RUVBL1,-0.117,6.032,-0.381,0.706,1,-4.7538310907721
ENSG00000158604.15,TMED4,TMED4,-0.051,6.232,-0.381,0.706,1,-4.75409447531245
ENSG00000124209.4,RAB22A,RAB22A,0.047,6.265,0.381,0.706,1,-4.76139582529193
ENSG00000166295.9,ANAPC16,ANAPC16,0.11,6.606,0.38,0.706,1,-4.7619867025664
ENSG00000108510.10,MED13,MED13,0.074,6.302,0.38,0.706,1,-4.76293555165538
ENSG00000196396.10,PTPN1,PTPN1,-0.071,6.428,-0.381,0.706,1,-4.76384051457786
ENSG00000258343.2,SNRPF-DT,SNRPF-DT,-0.501,-4.678,-0.38,0.707,1,-4.60429188112538
ENSG00000275401.1,,,0.303,-4.357,0.38,0.707,1,-4.60430334492293
ENSG00000232077.2,LINC01031,LINC01031,-0.309,-3.49,-0.379,0.707,1,-4.60695534849543
ENSG00000243008.2,,,0.444,-3.558,0.379,0.707,1,-4.60818389742401
ENSG00000086159.14,AQP6,AQP6,0.262,-2.703,0.379,0.707,1,-4.61337357016013
ENSG00000204052.5,LRRC73,LRRC73,-0.263,0.2,-0.379,0.707,1,-4.62112045038796
ENSG00000148219.18,ASTN2,ASTN2,-0.179,1.455,-0.379,0.707,1,-4.62165243266186
ENSG00000142102.16,PGGHG,PGGHG,-0.273,3.463,-0.38,0.707,1,-4.64773675434748
ENSG00000138439.12,FAM117B,FAM117B,-0.104,2.821,-0.379,0.707,1,-4.65359579812365
ENSG00000213123.11,DYNLT2B,DYNLT2B,-0.279,3.458,-0.38,0.707,1,-4.66240291421383
ENSG00000120055.7,C10orf95,C10orf95,-0.182,1.201,-0.38,0.707,1,-4.67687649529261
ENSG00000177150.13,FAM210A,FAM210A,0.081,4.574,0.38,0.707,1,-4.69720419147861
ENSG00000141569.12,TRIM65,TRIM65,0.106,4.349,0.38,0.707,1,-4.69746267248423
ENSG00000025770.19,NCAPH2,NCAPH2,-0.106,4.642,-0.379,0.707,1,-4.70718016650691
ENSG00000155729.13,KCTD18,KCTD18,0.11,4.545,0.38,0.707,1,-4.70723935843913
ENSG00000115204.15,MPV17,MPV17,-0.101,5.228,-0.38,0.707,1,-4.70951922976108
ENSG00000012211.13,PRICKLE3,PRICKLE3,-0.081,4.002,-0.379,0.707,1,-4.70968619873036
ENSG00000232931.6,LINC00342,LINC00342,0.181,4.106,0.379,0.707,1,-4.71228786555321
ENSG00000156735.11,BAG4,BAG4,-0.041,4.961,-0.38,0.707,1,-4.72376471411215
ENSG00000100426.7,ZBED4,ZBED4,-0.057,5.255,-0.379,0.707,1,-4.73618845382272
ENSG00000148484.18,RSU1,RSU1,-0.083,6.193,-0.379,0.707,1,-4.73948635770816
ENSG00000188559.16,RALGAPA2,RALGAPA2,0.065,5.935,0.379,0.707,1,-4.75373991280919
ENSG00000157557.13,ETS2,ETS2,0.121,6.975,0.38,0.707,1,-4.77286743769138
ENSG00000099783.13,HNRNPM,HNRNPM,-0.105,7.578,-0.379,0.707,1,-4.77678337355562
ENSG00000122026.11,RPL21,RPL21,-0.091,9.062,-0.38,0.707,1,-4.78001592191775
ENSG00000130300.9,PLVAP,PLVAP,0.385,-5.057,0.378,0.708,1,-4.60228500094091
ENSG00000240069.1,GPAA1P1,GPAA1P1,-0.552,-5.552,-0.379,0.708,1,-4.60244126937624
ENSG00000141469.18,SLC14A1,SLC14A1,-0.867,-4.537,-0.379,0.708,1,-4.60323082536004
ENSG00000273492.6,APP-DT,APP-DT,-0.314,-2.65,-0.378,0.708,1,-4.60704316148067
ENSG00000172348.16,RCAN2,RCAN2,-0.586,0.558,-0.378,0.708,1,-4.60897705492746
ENSG00000253741.4,LNCOC1,LNCOC1,0.209,-2.109,0.378,0.708,1,-4.61043854144818
ENSG00000234498.3,RPL13AP20,RPL13AP20,-0.234,-1.213,-0.378,0.708,1,-4.61274490194604
ENSG00000181585.7,TMIE,TMIE,0.252,-1.784,0.378,0.708,1,-4.6157822756321
ENSG00000284797.2,CIST1,CIST1,-0.126,-2.098,-0.378,0.708,1,-4.6254676380925
ENSG00000143382.16,ADAMTSL4,ADAMTSL4,0.218,2.139,0.378,0.708,1,-4.65037142228821
ENSG00000105136.22,ZNF419,ZNF419,-0.104,3.041,-0.378,0.708,1,-4.65622782561301
ENSG00000232388.5,SMIM26,SMIM26,-0.1,4.531,-0.378,0.708,1,-4.6928381378935
ENSG00000166575.17,TMEM135,TMEM135,-0.2,4.747,-0.378,0.708,1,-4.69775950979898
ENSG00000178467.18,P4HTM,P4HTM,-0.142,4.945,-0.379,0.708,1,-4.71607784126401
ENSG00000240184.7,PCDHGC3,PCDHGC3,0.147,5.337,0.378,0.708,1,-4.72006947547323
ENSG00000185127.7,C6orf120,C6orf120,-0.077,5.523,-0.378,0.708,1,-4.7235212460745
ENSG00000085552.18,IGSF9,IGSF9,-0.111,1.656,-0.379,0.708,1,-4.73203081947087
ENSG00000175895.5,PLEKHF2,PLEKHF2,-0.083,4.967,-0.378,0.708,1,-4.73372664235917
ENSG00000171680.23,PLEKHG5,PLEKHG5,0.096,4.804,0.378,0.708,1,-4.74054932991036
ENSG00000136295.16,TTYH3,TTYH3,-0.122,7.003,-0.378,0.708,1,-4.74563961094521
ENSG00000198060.10,MARCHF5,MARCHF5,0.073,6.308,0.378,0.708,1,-4.74964824152748
ENSG00000164916.11,FOXK1,FOXK1,0.061,5.801,0.378,0.708,1,-4.75339304292321
ENSG00000198604.11,BAZ1A,BAZ1A,0.051,6.41,0.378,0.708,1,-4.76917327550859
ENSG00000163629.13,PTPN13,PTPN13,0.129,4.833,0.378,0.708,1,-4.76948645713502
ENSG00000184005.12,ST6GALNAC3,ST6GALNAC3,-0.614,-1.196,-0.377,0.709,1,-4.60295658699335
ENSG00000185652.12,NTF3,NTF3,-0.71,-3.557,-0.377,0.709,1,-4.60346682908821
ENSG00000290690.1,,,-0.467,-3.047,-0.377,0.709,1,-4.60393466744625
ENSG00000134376.17,CRB1,CRB1,0.381,-3.329,0.377,0.709,1,-4.60546556562079
ENSG00000266916.9,ZNF793-AS1,ZNF793-AS1,0.276,-0.289,0.377,0.709,1,-4.6152320493948
ENSG00000249572.3,TARS1-DT,TARS1-DT,-0.151,0.341,-0.377,0.709,1,-4.61959786556551
ENSG00000272462.4,LINC02980,LINC02980,-0.178,0.716,-0.377,0.709,1,-4.62123260485348
ENSG00000049540.19,ELN,ELN,-0.833,1.433,-0.377,0.709,1,-4.62868117370977
ENSG00000164088.18,PPM1M,PPM1M,-0.134,2.276,-0.377,0.709,1,-4.62963950387033
ENSG00000134769.23,DTNA,DTNA,-0.465,2.476,-0.377,0.709,1,-4.63523601095523
ENSG00000140274.14,DUOXA2,DUOXA2,0.222,-1.04,0.377,0.709,1,-4.6403494160247
ENSG00000164105.4,SAP30,SAP30,-0.162,2.995,-0.376,0.709,1,-4.64309917010423
ENSG00000174206.13,KICS2,KICS2,-0.096,2.918,-0.376,0.709,1,-4.65210701007726
ENSG00000083123.15,BCKDHB,BCKDHB,-0.108,4.193,-0.377,0.709,1,-4.6855343977716
ENSG00000100038.20,TOP3B,TOP3B,-0.075,4.49,-0.377,0.709,1,-4.69711748580999
ENSG00000142459.9,EVI5L,EVI5L,0.105,4.586,0.376,0.709,1,-4.70670996758375
ENSG00000115109.14,EPB41L5,EPB41L5,0.112,4.977,0.376,0.709,1,-4.71370505386534
ENSG00000143373.18,ZNF687,ZNF687,-0.081,4.713,-0.377,0.709,1,-4.7175774740924
ENSG00000111276.12,CDKN1B,CDKN1B,-0.106,5.217,-0.378,0.709,1,-4.71797025664915
ENSG00000115355.18,CCDC88A,CCDC88A,-0.122,5.467,-0.376,0.709,1,-4.72064836822941
ENSG00000150347.17,ARID5B,ARID5B,-0.119,5.442,-0.377,0.709,1,-4.72919063048253
ENSG00000140332.18,TLE3,TLE3,-0.094,5.31,-0.377,0.709,1,-4.75118111178776
ENSG00000085224.23,ATRX,ATRX,-0.065,6.373,-0.377,0.709,1,-4.76243049959543
ENSG00000067900.9,ROCK1,ROCK1,0.056,6.47,0.377,0.709,1,-4.76246241245321
ENSG00000114850.7,SSR3,SSR3,0.108,8.303,0.377,0.709,1,-4.77268798083501
ENSG00000140526.18,ABHD2,ABHD2,-0.106,7.643,-0.377,0.709,1,-4.77715242323154
ENSG00000109062.12,NHERF1,NHERF1,-0.19,6.606,-0.377,0.709,1,-4.77882407678424
ENSG00000174748.22,RPL15,RPL15,-0.064,10.02,-0.377,0.709,1,-4.78300440304543
ENSG00000287055.1,,,0.354,-4.97,0.376,0.71,1,-4.60244651309059
ENSG00000273340.1,MICE,MICE,0.499,-4.174,0.376,0.71,1,-4.60362746403754
