ensembl_gene_id_version,hgnc_symbol,external_gene_name,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000172889.16,EGFL7,EGFL7,0.053,-1.158,1.264,3.054,0.089,0.92932048470603,0.999783881926898,-6.20886594163
ENSG00000166503.9,HDGFL3,HDGFL3,-0.022,-0.522,0.478,5.426,-0.089,0.929344160998527,0.999783881926898,-6.74118192393411
ENSG00000260793.4,,ATXN7L3-AS1,-0.042,-1.01,0.925,-0.183,-0.089,0.929442947047587,0.999783881926898,-5.69704265133857
ENSG00000105662.16,CRTC1,CRTC1,0.028,-0.615,0.671,3.573,0.089,0.929467129052352,0.999783881926898,-6.4074718775307
ENSG00000170549.4,IRX1,IRX1,-0.112,-2.673,2.449,-0.571,-0.089,0.929503081826912,0.999783881926898,-5.37856622216507
ENSG00000108582.12,CPD,CPD,0.024,-0.52,0.568,8.397,0.089,0.929511512779163,0.999783881926898,-6.85483034636067
ENSG00000005448.17,WDR54,WDR54,-0.064,-1.544,1.415,4.075,-0.089,0.929636572029531,0.999783881926898,-6.2768568095132
ENSG00000170579.19,DLGAP1,DLGAP1,-0.098,-2.346,2.15,-0.379,-0.089,0.929644656868852,0.999783881926898,-5.64116923485003
ENSG00000234690.7,EPCAM-DT,EPCAM-DT,0.079,-1.726,1.883,-1.688,0.089,0.929644721219679,0.999783881926898,-5.53095753484063
ENSG00000250073.4,ESAM-AS1,ESAM-AS1,-0.112,-2.679,2.455,-2.963,-0.089,0.92966166325264,0.999783881926898,-5.33803516505328
ENSG00000172014.14,ANKRD20A4P,ANKRD20A4P,-0.133,-3.179,2.914,-2.752,-0.089,0.929675039590296,0.999783881926898,-5.41045966796331
ENSG00000278129.2,ZNF8,ZNF8,0.023,-0.513,0.56,3.486,0.089,0.929677679523838,0.999783881926898,-6.24144149396365
ENSG00000010404.18,IDS,IDS,-0.023,-0.556,0.509,7.111,-0.089,0.929690655654024,0.999783881926898,-6.8120853132752
ENSG00000102452.18,NALCN,NALCN,-0.09,-2.167,1.986,-1.816,-0.089,0.929722281304731,0.999783881926898,-5.77528915095835
ENSG00000162923.18,WDR26,WDR26,0.015,-0.335,0.365,7.169,0.089,0.929760500126807,0.999783881926898,-6.83654578773769
ENSG00000227640.5,SOX21-AS1,SOX21-AS1,-0.112,-2.684,2.46,0.481,-0.089,0.92979349023395,0.999783881926898,-5.37379398249293
ENSG00000100767.17,PAPLN,PAPLN,-0.084,-2.016,1.848,3.021,-0.089,0.929833567932664,0.999783881926898,-6.10306121554939
ENSG00000118804.9,STBD1,STBD1,-0.027,-0.654,0.6,3.458,-0.089,0.929850834475793,0.999783881926898,-6.47184828193842
ENSG00000118785.15,SPP1,SPP1,-0.2,-4.808,4.408,-1.655,-0.089,0.929868938559347,0.999783881926898,-5.58244926780506
ENSG00000134245.18,WNT2B,WNT2B,0.044,-0.975,1.063,0.932,0.089,0.929895062362371,0.999783881926898,-6.00595911533413
ENSG00000138769.11,CDKL2,CDKL2,0.094,-2.077,2.266,0.653,0.089,0.929899945345235,0.999783881926898,-5.61869767157376
ENSG00000204950.4,LRRC10B,LRRC10B,0.17,-3.741,4.08,-1.725,0.089,0.929901469016639,0.999783881926898,-5.34742549053954
ENSG00000105281.12,SLC1A5,SLC1A5,0.028,-0.628,0.684,7.142,0.089,0.929954758527474,0.999783881926898,-6.84148468373695
ENSG00000101438.4,SLC32A1,SLC32A1,-0.152,-3.656,3.352,-4.307,-0.089,0.929989624926915,0.999783881926898,-5.27967110416116
ENSG00000275718.2,CCL15,CCL15,-0.112,-2.693,2.469,-3.812,-0.089,0.930046482827797,0.999783881926898,-5.28084376365585
ENSG00000189001.11,SBSN,SBSN,-0.072,-1.728,1.585,-0.737,-0.089,0.930047935297648,0.999783881926898,-6.16488618972181
ENSG00000136238.20,RAC1,RAC1,-0.02,-0.476,0.437,8.688,-0.088,0.930113534077764,0.999783881926898,-6.86009620492857
ENSG00000243543.10,WFDC6,WFDC6,-0.112,-2.696,2.473,-5.054,-0.088,0.930137274747082,0.999783881926898,-5.27819859894937
ENSG00000233559.2,LINC00513,LINC00513,-0.076,-1.836,1.684,-2.734,-0.088,0.930138277693791,0.999783881926898,-5.56304943704709
ENSG00000117450.15,PRDX1,PRDX1,-0.027,-0.656,0.602,8.806,-0.088,0.930141883416582,0.999783881926898,-6.86273779070297
ENSG00000050438.17,SLC4A8,SLC4A8,0.11,-2.436,2.656,3.134,0.088,0.930191675827582,0.999783881926898,-5.91927240065905
ENSG00000280109.3,PLAC4,PLAC4,-0.112,-2.699,2.475,-4.211,-0.088,0.930192912455297,0.999783881926898,-5.31837153584947
ENSG00000203878.12,CHIAP2,CHIAP2,-0.112,-2.7,2.477,-6.131,-0.088,0.930236922474153,0.999783881926898,-5.27820721965924
ENSG00000259802.3,MARCHF6-DT,MARCHF6-DT,0.034,-0.761,0.829,0.408,0.088,0.930279704675661,0.999783881926898,-5.81178360239113
ENSG00000143375.15,CGN,CGN,0.068,-1.506,1.642,3.701,0.088,0.930282074074851,0.999783881926898,-5.73417194111408
ENSG00000134258.18,VTCN1,VTCN1,-0.088,-2.126,1.95,0.675,-0.088,0.93030198299013,0.999783881926898,-5.40300100978869
ENSG00000228459.5,LINC01546,LINC01546,-0.085,-2.066,1.895,-3.725,-0.088,0.930359009085968,0.999783881926898,-5.49126044288787
ENSG00000182923.20,CEP63,CEP63,0.017,-0.372,0.405,4.503,0.088,0.930368334936899,0.999783881926898,-6.58189280719578
ENSG00000115234.11,SNX17,SNX17,-0.013,-0.318,0.292,6.63,-0.088,0.930422803543666,0.999783881926898,-6.81732166414391
ENSG00000203852.4,H3C15,H3C15,-0.112,-2.712,2.488,-4.415,-0.088,0.930550556736051,0.999783881926898,-5.31956078470853
ENSG00000203279.6,,,0.076,-1.7,1.852,-3.59,0.088,0.930621308018963,0.999783881926898,-5.4493751848047
ENSG00000233871.2,DLG5-AS1,DLG5-AS1,0.065,-1.446,1.576,-1.577,0.088,0.930632224125145,0.999783881926898,-5.64057655891181
ENSG00000188659.10,SAXO2,SAXO2,-0.127,-3.093,2.838,1.937,-0.088,0.930633631070353,0.999783881926898,-5.7264227873212
ENSG00000052344.16,PRSS8,PRSS8,-0.112,-2.715,2.492,2.386,-0.088,0.930639881041363,0.999783881926898,-5.346790300678
ENSG00000188958.10,UTS2B,UTS2B,-0.058,-1.399,1.284,-3.204,-0.088,0.930685194914233,0.999783881926898,-5.53567403952125
ENSG00000278384.1,,,-0.055,-1.332,1.222,0.221,-0.088,0.930724806545943,0.999783881926898,-5.82465325303021
ENSG00000136383.7,ALPK3,ALPK3,0.097,-2.169,2.363,2.98,0.087,0.930869099749608,0.999783881926898,-5.80747464212157
ENSG00000280362.1,,,-0.112,-2.725,2.501,-5.427,-0.087,0.930900390699707,0.999783881926898,-5.2934148227203
ENSG00000180720.8,CHRM4,CHRM4,-0.08,-1.947,1.788,-1.855,-0.087,0.931090322588551,0.999783881926898,-5.52061627158163
ENSG00000149809.17,TM7SF2,TM7SF2,-0.031,-0.748,0.687,4.447,-0.087,0.931091144322285,0.999783881926898,-6.34450459341252
ENSG00000196735.13,HLA-DQA1,HLA-DQA1,-0.273,-6.672,6.127,-1.307,-0.087,0.931152431799562,0.999783881926898,-5.37171534431923
ENSG00000267385.1,,,-0.112,-2.735,2.511,-3.511,-0.087,0.93115826555237,0.999783881926898,-5.31884514000199
ENSG00000283293.1,RN7SK,RN7SK,-0.112,-2.737,2.513,0.516,-0.087,0.931215132223902,0.999783881926898,-5.36963024790495
ENSG00000155906.20,RMND1,RMND1,0.022,-0.505,0.55,4.332,0.087,0.931215665037845,0.999783881926898,-6.64063294110946
ENSG00000170442.12,KRT86,KRT86,0.082,-1.849,2.014,-2.458,0.087,0.931223000870877,0.999783881926898,-5.56828041578604
ENSG00000108823.17,SGCA,SGCA,0.078,-1.75,1.906,-5.171,0.087,0.931285767609797,0.999783881926898,-5.49575370679473
ENSG00000255794.11,RMST,RMST,-0.112,-2.744,2.521,-4.642,-0.087,0.931404288569502,0.999783881926898,-5.32144241846787
ENSG00000178852.16,EFCAB13,EFCAB13,0.075,-1.687,1.836,-0.879,0.087,0.931405025966497,0.999783881926898,-5.75308865865879
ENSG00000231621.3,ANKRD44-AS1,ANKRD44-AS1,-0.112,-2.745,2.522,-3.353,-0.087,0.931432820042978,0.999783881926898,-5.27987207233027
ENSG00000183778.19,B3GALT5,B3GALT5,0.178,-4.023,4.38,-0.174,0.087,0.931454513882176,0.999783881926898,-5.68567241936977
ENSG00000150594.7,ADRA2A,ADRA2A,-0.183,-4.494,4.128,-1.756,-0.087,0.931459629172331,0.999783881926898,-5.519151175771
ENSG00000064300.9,NGFR,NGFR,-0.109,-2.691,2.472,0.9,-0.087,0.931552000991293,0.999783881926898,-5.70278618316553
ENSG00000174871.11,CNIH2,CNIH2,-0.073,-1.791,1.645,-0.37,-0.087,0.931576888031741,0.999783881926898,-5.6914100400897
ENSG00000132846.6,ZBED3,ZBED3,-0.043,-1.071,0.984,2.431,-0.086,0.931708762552909,0.999783881926898,-5.98853536266425
ENSG00000152380.10,FAM151B,FAM151B,0.028,-0.636,0.692,0.563,0.086,0.931723525351588,0.999783881926898,-5.88761160879179
ENSG00000166343.10,MSS51,MSS51,-0.03,-0.741,0.681,-1.241,-0.086,0.93175836338587,0.999783881926898,-5.72990746717052
ENSG00000168077.14,SCARA3,SCARA3,-0.061,-1.509,1.386,4.496,-0.086,0.931773577038767,0.999783881926898,-6.39071962424889
ENSG00000172638.13,EFEMP2,EFEMP2,-0.081,-2.006,1.843,3.834,-0.086,0.931797380684613,0.999783881926898,-6.25975928494789
ENSG00000228140.2,EFHD2-AS1,EFHD2-AS1,0.101,-2.297,2.499,-2.478,0.086,0.931812279245853,0.999783881926898,-5.56345701641619
ENSG00000135482.7,ZC3H10,ZC3H10,-0.033,-0.814,0.748,2.905,-0.086,0.931860856313006,0.999783881926898,-6.19807784541745
ENSG00000177398.19,UMODL1,UMODL1,-0.2,-4.951,4.551,-2.817,-0.086,0.931977835415132,0.999783881926898,-5.39162156036321
ENSG00000143554.14,SLC27A3,SLC27A3,-0.04,-0.991,0.911,3.16,-0.086,0.932040349290017,0.999783881926898,-6.12144393805229
ENSG00000214870.11,LINC02981,LINC02981,-0.13,-3.223,2.963,-3.678,-0.086,0.932046180358799,0.999783881926898,-5.32496066784071
ENSG00000255745.2,,,-0.112,-2.77,2.547,-4.686,-0.086,0.932070808046006,0.999783881926898,-5.27836365384831
ENSG00000257520.2,,SFTA3,-0.112,-2.771,2.547,-2.784,-0.086,0.932081637090215,0.999783881926898,-5.33688237668188
ENSG00000163743.14,RCHY1,RCHY1,-0.023,-0.572,0.526,4.735,-0.086,0.932125672924834,0.999783881926898,-6.62059767387205
ENSG00000164877.19,MICALL2,MICALL2,0.023,-0.529,0.576,5.054,0.086,0.932129043021585,0.999783881926898,-6.74700894312323
ENSG00000173894.11,CBX2,CBX2,-0.055,-1.355,1.246,1.771,-0.086,0.932239174140761,0.999783881926898,-5.91200436055351
ENSG00000085662.14,AKR1B1,AKR1B1,-0.041,-1.027,0.944,5.608,-0.086,0.932254126078088,0.999783881926898,-6.72073714036268
ENSG00000133619.18,KRBA1,KRBA1,-0.021,-0.528,0.485,3.108,-0.086,0.93228354490414,0.999783881926898,-6.25882085915719
ENSG00000138347.17,MYPN,MYPN,0.092,-2.093,2.276,-1.986,0.086,0.932298165951113,0.999783881926898,-5.74004876155155
ENSG00000272848.2,,,-0.06,-1.491,1.371,-2.182,-0.086,0.932349047942368,0.999783881926898,-5.65104254741915
ENSG00000137700.19,SLC37A4,SLC37A4,0.022,-0.511,0.556,4.252,0.086,0.932355981820386,0.999783881926898,-6.41095267087453
ENSG00000090889.12,KIF4A,KIF4A,0.079,-1.806,1.964,3.266,0.086,0.932358613312841,0.999783881926898,-6.36318874362958
ENSG00000157766.19,ACAN,ACAN,0.11,-2.512,2.732,-5.28,0.086,0.932440880570926,0.999783881926898,-5.48091409452836
ENSG00000103034.15,NDRG4,NDRG4,0.07,-1.608,1.748,2.334,0.085,0.932446015742853,0.999783881926898,-6.03528455605213
ENSG00000054523.20,KIF1B,KIF1B,0.013,-0.3,0.326,6.303,0.085,0.932472141162596,0.999783881926898,-6.80956462155356
ENSG00000189120.5,SP6,SP6,-0.084,-2.087,1.919,1.67,-0.085,0.932595602233177,0.999783881926898,-5.79217867669474
ENSG00000164151.12,ICE1,ICE1,-0.012,-0.296,0.273,5.524,-0.085,0.932616966268993,0.999783881926898,-6.77117325233572
ENSG00000151224.13,MAT1A,MAT1A,0.085,-1.95,2.12,-2.463,0.085,0.932721419113388,0.999783881926898,-5.39419609361667
ENSG00000177868.12,SVBP,SVBP,0.032,-0.747,0.812,3.165,0.085,0.932735682545019,0.999783881926898,-6.2431246523517
ENSG00000164306.11,PRIMPOL,PRIMPOL,-0.038,-0.951,0.875,3.029,-0.085,0.932753887866392,0.999783881926898,-6.29136542199002
ENSG00000086696.11,HSD17B2,HSD17B2,-0.118,-2.955,2.719,2.578,-0.085,0.932762419837124,0.999783881926898,-5.74885401155648
ENSG00000140274.14,DUOXA2,DUOXA2,-0.112,-2.8,2.576,-1.04,-0.085,0.932811935417369,0.999783881926898,-5.38411678613065
ENSG00000269403.1,,,0.152,-3.507,3.812,-3.079,0.085,0.93282134436808,0.999783881926898,-5.5555763698059
ENSG00000101307.16,SIRPB1,SIRPB1,-0.233,-5.849,5.382,-0.775,-0.085,0.932854749207074,0.999783881926898,-5.82912616174047
ENSG00000287158.3,,,0.142,-3.284,3.569,-3.602,0.085,0.932950518520797,0.999783881926898,-5.31764205001833
ENSG00000288720.2,,,-0.083,-2.074,1.909,-4.464,-0.085,0.933005718378469,0.999783881926898,-5.29930647597296
ENSG00000166743.10,ACSM1,ACSM1,-0.112,-2.808,2.584,-2.826,-0.085,0.933012328184713,0.999783881926898,-5.37950789773723
ENSG00000137288.10,UQCC2,UQCC2,-0.033,-0.827,0.761,5.108,-0.085,0.933033187951971,0.999783881926898,-6.61980470011442
ENSG00000228723.6,SRGAP3-AS2,SRGAP3-AS2,-0.112,-2.81,2.586,-2.953,-0.085,0.933067833488039,0.999783881926898,-5.27844693685973
ENSG00000168631.14,MUCL3,MUCL3,-0.099,-2.49,2.292,-4.781,-0.085,0.933088419469765,0.999783881926898,-5.33726552830952
ENSG00000124939.6,SCGB2A1,SCGB2A1,-0.112,-2.811,2.587,-3.38,-0.085,0.933092391097514,0.999783881926898,-5.33189081553206
ENSG00000013293.6,SLC7A14,SLC7A14,0.074,-1.715,1.864,-4.127,0.085,0.933113658089633,0.999783881926898,-5.47384893647076
ENSG00000276718.1,VAMP1-AS1,VAMP1-AS1,0.079,-1.82,1.978,-2.698,0.085,0.933137931304657,0.999783881926898,-5.46789484588277
ENSG00000138363.15,ATIC,ATIC,0.016,-0.369,0.401,5.833,0.085,0.933222424301075,0.999783881926898,-6.8072067508344
ENSG00000160908.15,ZNF394,ZNF394,0.015,-0.35,0.38,3.749,0.085,0.933228358928703,0.999783881926898,-6.45513602697491
ENSG00000251158.1,,,-0.112,-2.82,2.597,-5.66,-0.084,0.93332684039461,0.999783881926898,-5.27846836870966
ENSG00000184588.18,PDE4B,PDE4B,0.09,-2.088,2.268,0.467,0.084,0.933364769836105,0.999783881926898,-5.80552311184347
ENSG00000106133.19,NSUN5P2,NSUN5P2,-0.112,-2.825,2.601,-4.451,-0.084,0.933426977255669,0.999783881926898,-5.35408437762379
ENSG00000095627.10,TDRD1,TDRD1,-0.105,-2.66,2.45,-1.55,-0.084,0.933457647096676,0.999783881926898,-5.56382957487433
ENSG00000105549.11,SPMAP2,SPMAP2,-0.112,-2.827,2.603,-4.585,-0.084,0.933485944116348,0.999783881926898,-5.31839709773971
ENSG00000182934.12,SRPRA,SRPRA,-0.015,-0.372,0.342,7.132,-0.084,0.933505448319536,0.999783881926898,-6.84122725693948
ENSG00000291006.1,,,-0.057,-1.452,1.337,2.769,-0.084,0.93360908433766,0.999783881926898,-6.07485056022031
ENSG00000141579.7,ZNF750,ZNF750,-0.112,-2.833,2.609,1.331,-0.084,0.933627552491166,0.999783881926898,-5.35923283710205
ENSG00000103710.11,RASL12,RASL12,-0.113,-2.862,2.636,-4.211,-0.084,0.933691529024493,0.999783881926898,-5.49657925812534
ENSG00000149823.10,VPS51,VPS51,-0.024,-0.605,0.557,5.929,-0.084,0.933719417872893,0.999783881926898,-6.75328220137378
ENSG00000128383.14,APOBEC3A,APOBEC3A,-0.112,-2.84,2.616,-2.312,-0.084,0.933807539395389,0.999783881926898,-5.37843071572511
ENSG00000176490.5,DIRAS1,DIRAS1,-0.066,-1.674,1.542,-1.863,-0.084,0.933809334665106,0.999783881926898,-5.79213555052647
ENSG00000205978.6,NYNRIN,NYNRIN,-0.046,-1.161,1.07,4.962,-0.084,0.933971027327165,0.999783881926898,-6.46867929669328
ENSG00000149435.12,GGTLC1,GGTLC1,-0.112,-2.848,2.624,-4.929,-0.084,0.93399360451795,0.999783881926898,-5.27852315514407
ENSG00000163156.12,SCNM1,SCNM1,0.016,-0.375,0.407,4.227,0.084,0.934008932574511,0.999783881926898,-6.58673479967846
ENSG00000284543.1,LINC01226,LINC01226,-0.119,-3.025,2.787,-4.475,-0.084,0.934017760564368,0.999783881926898,-5.33256253506239
ENSG00000119820.11,YIPF4,YIPF4,-0.013,-0.338,0.311,6.084,-0.083,0.934142960687864,0.999783881926898,-6.79800641768017
ENSG00000085563.15,ABCB1,ABCB1,0.127,-2.995,3.25,-3.384,0.083,0.934163094122563,0.999783881926898,-5.55705018876658
ENSG00000174456.16,C12orf76,C12orf76,-0.025,-0.648,0.597,3.069,-0.083,0.934181402650407,0.999783881926898,-6.1957591323154
ENSG00000095209.12,TMEM38B,TMEM38B,-0.024,-0.604,0.557,3.958,-0.083,0.934182420801563,0.999783881926898,-6.58028983738193
ENSG00000281887.3,GIMAP1-GIMAP5,GIMAP1-GIMAP5,-0.112,-2.857,2.633,-5.25,-0.083,0.934215667548243,0.999783881926898,-5.27854127819842
ENSG00000114698.15,PLSCR4,PLSCR4,-0.1,-2.567,2.366,3.215,-0.083,0.934285472323209,0.999783881926898,-5.91810912048187
ENSG00000152931.9,PART1,PART1,-0.09,-2.299,2.119,-1.409,-0.083,0.934364350563475,0.999783881926898,-5.47131118238065
ENSG00000260286.4,ARMH2,ARMH2,-0.112,-2.865,2.641,-5.674,-0.083,0.934394949721323,0.999783881926898,-5.27855586485475
ENSG00000178363.5,CALML3,CALML3,-0.112,-2.866,2.642,-1.44,-0.083,0.934426842161697,0.999783881926898,-5.37715755896052
ENSG00000176148.16,TCP11L1,TCP11L1,-0.017,-0.449,0.414,3.358,-0.083,0.934438581450624,0.999783881926898,-6.3838415065204
ENSG00000206072.13,SERPINB11,SERPINB11,-0.181,-4.653,4.29,-1.166,-0.083,0.934453936186561,0.999783881926898,-5.46204678576218
ENSG00000290728.1,,,-0.059,-1.522,1.403,-2.334,-0.083,0.934487085030664,0.999783881926898,-5.54146336569353
ENSG00000171496.5,OR1L8,OR1L8,-0.08,-2.047,1.887,-3.961,-0.083,0.934533500608124,0.999783881926898,-5.42866677208702
ENSG00000185873.8,TMPRSS11B,TMPRSS11B,-0.112,-2.883,2.66,-4.23,-0.082,0.934835755184195,0.999783881926898,-5.3861588648737
ENSG00000253636.1,,,-0.052,-1.351,1.246,-2.501,-0.082,0.934880554752968,0.999783881926898,-5.50608535957655
ENSG00000198455.5,ZXDB,ZXDB,-0.021,-0.534,0.492,3.715,-0.082,0.934927301268154,0.999783881926898,-6.43957442616284
ENSG00000249481.7,SPATS1,SPATS1,0.082,-1.959,2.123,-4.046,0.082,0.935029066239361,0.999783881926898,-5.28988963443541
ENSG00000013588.10,GPRC5A,GPRC5A,-0.048,-1.251,1.154,7.626,-0.082,0.935066579049953,0.999783881926898,-6.85250808809347
ENSG00000268912.1,,,0.028,-0.667,0.723,0.214,0.082,0.935115397292565,0.999783881926898,-5.83696682923786
ENSG00000181240.14,SLC25A41,SLC25A41,-0.096,-2.475,2.284,-3.845,-0.082,0.935126266046292,0.999783881926898,-5.41760100926948
ENSG00000105136.22,ZNF419,ZNF419,0.02,-0.477,0.517,3.041,0.082,0.935133510073975,0.999783881926898,-6.37333175465612
ENSG00000132849.22,PATJ,PATJ,0.023,-0.56,0.606,5.102,0.082,0.935137910803175,0.999783881926898,-6.37438361252121
ENSG00000162723.10,SLAMF9,SLAMF9,0.09,-2.142,2.321,-3.003,0.082,0.935143559848701,0.999783881926898,-5.73197811521148
ENSG00000277597.2,,,-0.053,-1.371,1.265,-2.51,-0.082,0.935166894952555,0.999783881926898,-5.58716041484253
ENSG00000136098.18,NEK3,NEK3,0.035,-0.834,0.904,2.465,0.082,0.935193522943838,0.999783881926898,-6.1915513776681
ENSG00000140279.13,DUOX2,DUOX2,0.152,-3.64,3.944,1.828,0.082,0.935298775203892,0.999783881926898,-5.39245068294147
ENSG00000182173.14,TSEN54,TSEN54,-0.017,-0.432,0.398,3.666,-0.082,0.935341252730462,0.999783881926898,-6.40988352790829
ENSG00000261115.7,TMEM178B,TMEM178B,-0.084,-2.17,2.003,-0.483,-0.082,0.93536597679385,0.999783881926898,-5.72944137176279
ENSG00000270571.2,,,0.083,-1.994,2.16,-2.185,0.082,0.935414312953073,0.999783881926898,-5.5035875903741
ENSG00000188100.9,FAM25A,FAM25A,-0.112,-2.909,2.685,-5.033,-0.082,0.935424296396035,0.999783881926898,-5.37462034091339
ENSG00000168702.18,LRP1B,LRP1B,0.132,-3.172,3.436,-3.408,0.082,0.935516908826977,0.999783881926898,-5.4610465082841
ENSG00000164329.15,TENT2,TENT2,-0.013,-0.345,0.318,5.545,-0.082,0.935563923336904,0.999783881926898,-6.75699283827451
ENSG00000146955.11,RAB19,RAB19,0.066,-1.584,1.716,-0.408,0.082,0.935581750657926,0.999783881926898,-5.39595945176527
ENSG00000137766.18,UNC13C,UNC13C,0.085,-2.05,2.22,-4.474,0.081,0.935708333364348,0.999783881926898,-5.41818132459493
ENSG00000120725.13,SIL1,SIL1,0.025,-0.606,0.657,5.148,0.081,0.935756346521902,0.999783881926898,-6.67885851113051
ENSG00000280303.2,ERICD,ERICD,-0.043,-1.131,1.045,-1.337,-0.081,0.935799465226177,0.999783881926898,-5.67399272574247
ENSG00000240216.8,CPHL1P,CPHL1P,-0.112,-2.925,2.702,-3.657,-0.081,0.935805650761022,0.999783881926898,-5.36142577351887
ENSG00000108641.20,B9D1,B9D1,0.046,-1.102,1.194,3.612,0.081,0.935809084029826,0.999783881926898,-6.15474962316489
ENSG00000213424.9,KRT222,KRT222,-0.112,-2.927,2.703,-4.538,-0.081,0.935848284563044,0.999783881926898,-5.31040687623633
ENSG00000196151.11,WDSUB1,WDSUB1,0.025,-0.612,0.662,2.832,0.081,0.935905891229304,0.999783881926898,-6.18838221739114
ENSG00000163389.12,POGLUT1,POGLUT1,-0.014,-0.371,0.343,4.416,-0.081,0.935954780550472,0.999783881926898,-6.64618254131275
ENSG00000277938.1,,,0.053,-1.275,1.381,-1.044,0.081,0.936016318974725,0.999783881926898,-5.66752684250497
ENSG00000204305.16,AGER,AGER,-0.04,-1.046,0.966,0.891,-0.081,0.936061298131666,0.999783881926898,-5.89713991419057
ENSG00000154080.14,CHST9,CHST9,-0.112,-2.94,2.716,1.261,-0.081,0.936128053088118,0.999783881926898,-5.38068542758992
ENSG00000094796.5,KRT31,KRT31,0.057,-1.395,1.509,-3.505,0.081,0.936205892873667,0.999783881926898,-5.44146635292628
ENSG00000150628.7,SPATA4,SPATA4,-0.091,-2.395,2.213,-1.784,-0.081,0.936217254289971,0.999783881926898,-5.49286810863131
ENSG00000074621.14,SLC24A1,SLC24A1,0.032,-0.786,0.85,3.965,0.081,0.936307908474274,0.999783881926898,-6.35261823939249
ENSG00000290802.1,,,-0.112,-2.954,2.73,-5.402,-0.08,0.936448487724527,0.999783881926898,-5.32801025481083
ENSG00000170296.10,GABARAP,GABARAP,-0.031,-0.806,0.745,6.998,-0.08,0.936475738462173,0.999783881926898,-6.8215036625958
ENSG00000292345.1,ZBED1,ZBED1,-0.033,-0.873,0.807,4.382,-0.08,0.936477173954832,0.999783881926898,-6.40981733136777
ENSG00000130595.20,TNNT3,TNNT3,0.094,-2.308,2.497,-4.308,0.08,0.936494726754165,0.999783881926898,-5.28511333480984
ENSG00000137404.15,NRM,NRM,0.033,-0.802,0.868,2.729,0.08,0.93650545983453,0.999783881926898,-6.29001752224371
ENSG00000290930.1,,OR7E91P,-0.112,-2.961,2.737,-4.82,-0.08,0.9366050989152,0.999783881926898,-5.31001380584692
ENSG00000088899.16,LZTS3,LZTS3,-0.041,-1.088,1.006,4.718,-0.08,0.936642541641758,0.999783881926898,-6.36750585504331
ENSG00000166526.19,ZNF3,ZNF3,-0.019,-0.493,0.456,4.934,-0.08,0.936711084532792,0.999783881926898,-6.5854726272184
ENSG00000257103.9,LSM14A,LSM14A,-0.014,-0.362,0.335,6.667,-0.08,0.936725392094242,0.999783881926898,-6.81479826984584
ENSG00000064218.5,DMRT3,DMRT3,-0.112,-2.966,2.743,-3.485,-0.08,0.936728154656524,0.999783881926898,-5.37607412387319
ENSG00000291196.1,KRT16P3,KRT16P3,-0.112,-2.97,2.747,-1.835,-0.08,0.936816333935693,0.999783881926898,-5.38423765076152
ENSG00000123836.15,PFKFB2,PFKFB2,-0.04,-1.054,0.975,4.652,-0.08,0.936956137127876,0.999783881926898,-6.40600625414743
ENSG00000056586.16,RC3H2,RC3H2,0.013,-0.311,0.337,6.595,0.08,0.936967475406755,0.999783881926898,-6.81864531398
ENSG00000250295.6,RDH10-AS1,RDH10-AS1,-0.112,-2.978,2.754,-5.142,-0.08,0.936976221332588,0.999783881926898,-5.29772405255342
ENSG00000095596.12,CYP26A1,CYP26A1,-0.204,-5.424,5.016,-0.683,-0.08,0.936983318072157,0.999783881926898,-5.38094434267147
ENSG00000070526.15,ST6GALNAC1,ST6GALNAC1,-0.112,-2.984,2.76,2.285,-0.08,0.93711668825364,0.999783881926898,-5.34961772171483
ENSG00000261455.1,LINC01003,LINC01003,0.044,-1.085,1.173,1.797,0.08,0.937150539711027,0.999783881926898,-5.957761378087
ENSG00000214856.12,KRT16P1,KRT16P1,-0.112,-2.986,2.762,-5.349,-0.08,0.937158387234325,0.999783881926898,-5.34297646691589
ENSG00000072571.20,HMMR,HMMR,-0.089,-2.367,2.19,3.905,-0.08,0.937164331348996,0.999783881926898,-6.5033884579708
ENSG00000103145.11,HCFC1R1,HCFC1R1,-0.033,-0.869,0.804,3.687,-0.08,0.937168020545451,0.999783881926898,-6.41052211030041
ENSG00000064787.14,BCAS1,BCAS1,-0.109,-2.919,2.7,1.399,-0.079,0.937213276056322,0.999783881926898,-5.59514320996978
ENSG00000285972.1,CERNA2,CERNA2,-0.112,-2.992,2.768,-2.394,-0.079,0.937291801769663,0.999783881926898,-5.38361259501807
ENSG00000279255.2,,,0.064,-1.583,1.711,-2.818,0.079,0.937298046518149,0.999783881926898,-5.52406290892096
ENSG00000273604.2,EPOP,EPOP,0.041,-1.025,1.107,1.393,0.079,0.937333111525509,0.999783881926898,-5.89466331414029
ENSG00000162040.7,HS3ST6,HS3ST6,-0.112,-2.997,2.773,-2.024,-0.079,0.937389988030396,0.999783881926898,-5.35654634404236
ENSG00000165288.11,BRWD3,BRWD3,-0.021,-0.573,0.53,4.748,-0.079,0.93743206069304,0.999783881926898,-6.48404877814125
ENSG00000124562.10,SNRPC,SNRPC,0.019,-0.466,0.503,5.87,0.079,0.937433162446478,0.999783881926898,-6.77642651516892
