ensembl_gene_id_version,hgnc_symbol,external_gene_name,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000163126.15,ANKRD23,ANKRD23,0.821,0.042,1.6,0.853,2.153,0.0396081433431103,0.999984495355126,-4.38245552720252
ENSG00000213918.11,DNASE1,DNASE1,0.628,0.031,1.226,3.506,2.15,0.0398945855992878,0.999984495355126,-4.23159611984405
ENSG00000128563.13,PRKRIP1,PRKRIP1,0.558,0.027,1.089,4.909,2.148,0.0400672006522362,0.999984495355126,-4.008989944766
ENSG00000114982.19,KANSL3,KANSL3,0.391,0.019,0.762,5.87,2.147,0.0401134021293181,0.999984495355126,-3.92875465034579
ENSG00000260398.1,,,-2.051,-4.003,-0.099,-2.978,-2.147,0.0401264916940047,0.999984495355126,-4.52226360875373
ENSG00000288721.1,,,1.606,0.075,3.138,-1.023,2.143,0.0404729237506343,0.999984495355126,-4.48288984710325
ENSG00000204256.14,BRD2,BRD2,0.488,0.02,0.956,8.395,2.13,0.0416044592487689,0.999984495355126,-3.87591692958593
ENSG00000149305.8,HTR3B,HTR3B,1.222,0.049,2.395,-3.746,2.13,0.0416697923656524,0.999984495355126,-4.47589409917231
ENSG00000205562.5,FLRT2-AS1,FLRT2-AS1,-1.817,-3.562,-0.072,-2.174,-2.128,0.0417959828139476,0.999984495355126,-4.52863133682075
ENSG00000271880.1,,,2.191,0.087,4.295,-0.36,2.128,0.041803910774733,0.999984495355126,-4.48552505787896
ENSG00000166484.20,MAPK7,MAPK7,0.556,0.022,1.091,4.45,2.126,0.0419653008533435,0.999984495355126,-4.14852430474487
ENSG00000213599.10,SLX1A-SULT1A3,SLX1A-SULT1A3,1.038,0.039,2.038,3.511,2.124,0.0421763920565949,0.999984495355126,-4.23599576659024
ENSG00000148300.12,REXO4,REXO4,0.31,0.012,0.607,5.267,2.123,0.0422442398585352,0.999984495355126,-3.97875393527288
ENSG00000290928.1,,,0.868,0.031,1.706,1.294,2.118,0.0426930438568099,0.999984495355126,-4.42162384310111
ENSG00000142751.15,GPN2,GPN2,0.496,0.017,0.975,5.335,2.115,0.0430150276262874,0.999984495355126,-3.98986856115224
ENSG00000170417.16,TMEM182,TMEM182,0.44,0.015,0.865,2.756,2.113,0.0431303435000503,0.999984495355126,-4.27645524420921
ENSG00000090104.12,RGS1,RGS1,2.438,0.079,4.796,-4.872,2.113,0.0432120282953629,0.999984495355126,-4.53826793098723
ENSG00000204576.12,PRR3,PRR3,0.765,0.024,1.505,3.313,2.111,0.0433531487029136,0.999984495355126,-4.27351283064281
ENSG00000290835.1,,,0.61,0.019,1.202,2.93,2.109,0.0435553550838167,0.999984495355126,-4.27857448329475
ENSG00000237039.1,RPS28P4,RPS28P4,-4.44,-8.744,-0.136,-4.497,-2.108,0.0436111150492787,0.999984495355126,-4.50486212989918
ENSG00000290450.1,,,0.475,0.015,0.935,4.296,2.108,0.043616814629675,0.999984495355126,-4.12634022028734
ENSG00000163512.14,AZI2,AZI2,0.263,0.008,0.517,5.719,2.106,0.0438614315739676,0.999984495355126,-3.97935696312686
ENSG00000228192.10,ZNF691-DT,ZNF691-DT,0.906,0.027,1.785,0.078,2.105,0.0438832803951575,0.999984495355126,-4.44535169427635
ENSG00000124596.17,OARD1,OARD1,0.452,0.013,0.891,4.617,2.105,0.0439245876011373,0.999984495355126,-4.03006892940181
ENSG00000280309.1,,,2.188,0.063,4.313,-5.663,2.104,0.043993276224342,0.999984495355126,-4.53096003627702
ENSG00000177225.17,GATD1,GATD1,0.496,0.014,0.979,5.982,2.103,0.0440725010845939,0.999984495355126,-3.95855402942045
ENSG00000225573.4,RPL35P5,RPL35P5,-1.48,-2.921,-0.04,-2.875,-2.1,0.0443790909155103,0.999984495355126,-4.52595793929461
ENSG00000183426.17,NPIPA1,NPIPA1,0.639,0.017,1.262,5.573,2.099,0.0444610688564088,0.999984495355126,-3.98524277508066
ENSG00000226243.1,RPL37AP1,RPL37AP1,-1.423,-2.81,-0.036,-3.15,-2.097,0.0446948267995672,0.999984495355126,-4.51315862218252
ENSG00000232586.1,KIAA1614-AS1,KIAA1614-AS1,0.968,0.021,1.915,-1.308,2.088,0.0455153459086799,0.999984495355126,-4.49008358049927
ENSG00000291147.1,,,0.839,0.017,1.66,2.036,2.087,0.0456543954008929,0.999984495355126,-4.37647059083808
ENSG00000120211.4,INSL4,INSL4,-1.527,-3.026,-0.028,-4.763,-2.081,0.0461788759715842,0.999984495355126,-4.51728031381494
ENSG00000172888.12,ZNF621,ZNF621,0.417,0.007,0.827,5.271,2.079,0.0464207051867575,0.999984495355126,-4.0359010083452
ENSG00000215717.7,TMEM167B,TMEM167B,0.338,0.006,0.671,6.035,2.078,0.0465559687800871,0.999984495355126,-3.97932994281705
ENSG00000100147.14,CCDC134,CCDC134,0.539,0.009,1.07,4.541,2.077,0.0466294475238525,0.999984495355126,-4.06465367907243
ENSG00000160746.13,ANO10,ANO10,-0.415,-0.824,-0.007,5.213,-2.076,0.0466778025061247,0.999984495355126,-4.08920328746539
ENSG00000270681.1,,,1.279,0.02,2.538,-2.248,2.075,0.0467665170435495,0.999984495355126,-4.50667793907271
ENSG00000241635.8,UGT1A1,UGT1A1,0.871,0.013,1.73,-2.864,2.075,0.0468247990383928,0.999984495355126,-4.42521300551059
ENSG00000272391.6,POM121C,POM121C,0.341,0.005,0.677,6.329,2.073,0.047006511428478,0.999984495355126,-3.96070529622338
ENSG00000128165.9,ADM2,ADM2,1.544,0.021,3.066,2.001,2.072,0.0471359078095665,0.999984495355126,-4.38755892346421
ENSG00000290945.1,UBE2Q2P2,UBE2Q2P2,0.741,0.009,1.472,0.048,2.07,0.0473210276756352,0.999984495355126,-4.44923369215757
ENSG00000244560.8,,,-2.422,-4.816,-0.029,-3.466,-2.068,0.0474773540432779,0.999984495355126,-4.52917692188195
ENSG00000293311.1,SMPD4BP,SMPD4BP,0.49,0.004,0.976,4.14,2.062,0.0481098877604571,0.999984495355126,-4.23683037258896
ENSG00000244474.6,UGT1A4,UGT1A4,1.219,0.01,2.428,-3.322,2.06,0.0482959375352441,0.999984495355126,-4.46218168222215
ENSG00000139675.13,HNRNPA1L2,HNRNPA1L2,-3.136,-6.247,-0.024,-2.235,-2.06,0.0483494209211717,0.999984495355126,-4.45412256464123
ENSG00000261556.11,SMG1P7,SMG1P7,1.841,0.012,3.671,-2.809,2.057,0.0486441281234046,0.999984495355126,-4.52620057637438
ENSG00000100416.15,TRMU,TRMU,0.413,0.002,0.824,4.913,2.054,0.0489316996674808,0.999984495355126,-4.10672674712379
ENSG00000138050.15,THUMPD2,THUMPD2,0.531,0.002,1.061,3.937,2.051,0.0492080681965678,0.999984495355126,-4.23652365493717
ENSG00000276997.4,,,2.525,0.007,5.043,-3.76,2.049,0.0494274427257144,0.999984495355126,-4.53327518578425
ENSG00000286379.1,,,1.555,0.001,3.11,-3.545,2.045,0.0498667850598866,0.999984495355126,-4.52656056265007
ENSG00000234494.8,SP2-AS1,SP2-AS1,-1.251,-2.501,-0.001,-1.004,-2.045,0.0498870193567571,0.999984495355126,-4.50146017277004
ENSG00000130717.13,UCK1,UCK1,0.393,0,0.787,4.976,2.043,0.0500319298358299,0.999984495355126,-4.06951731212291
ENSG00000273489.1,,,-1.765,-3.532,0.001,-3.835,-2.042,0.050163968756675,0.999984495355126,-4.53381255555678
ENSG00000197332.9,,,1.156,-0.004,2.316,-0.438,2.036,0.0508376249116362,0.999984495355126,-4.479437028659
ENSG00000088826.18,SMOX,SMOX,1.203,-0.006,2.412,4.667,2.034,0.0510708102431684,0.999984495355126,-4.15332402248839
ENSG00000205045.12,SLFN12L,SLFN12L,-1.08,-2.168,0.008,-0.451,-2.029,0.0515220606455122,0.999984495355126,-4.41663400926224
ENSG00000280136.2,,,2.319,-0.019,4.658,-5.318,2.027,0.0518051336795302,0.999984495355126,-4.53932274911224
ENSG00000112972.15,HMGCS1,HMGCS1,-0.596,-1.198,0.005,6.74,-2.026,0.0519181837211997,0.999984495355126,-3.97555896409329
ENSG00000198821.12,CD247,CD247,1.984,-0.019,3.986,-3.813,2.024,0.0520837844831215,0.999984495355126,-4.53517670888935
ENSG00000148120.19,AOPEP,AOPEP,0.359,-0.004,0.721,4.986,2.022,0.0523486244290479,0.999984495355126,-4.12372266584875
ENSG00000180071.21,ANKRD18A,ANKRD18A,0.524,-0.006,1.053,0.366,2.021,0.0523989595847109,0.999984495355126,-4.28362451307182
ENSG00000245556.5,SCAMP1-AS1,SCAMP1-AS1,0.719,-0.008,1.446,2.908,2.02,0.0525165116301615,0.999984495355126,-4.31827389343352
ENSG00000183484.12,GPR132,GPR132,1.833,-0.023,3.69,-3.409,2.018,0.0527576182696245,0.999984495355126,-4.52285996043193
ENSG00000271254.7,,,0.609,-0.009,1.226,4.422,2.015,0.053065099994646,0.999984495355126,-4.19612861202925
ENSG00000291060.1,,,0.905,-0.013,1.823,4.05,2.014,0.0532329934277828,0.999984495355126,-4.2519498951607
ENSG00000148335.15,NTMT1,NTMT1,0.588,-0.009,1.185,4.983,2.013,0.0532620719414843,0.999984495355126,-4.15263962323815
ENSG00000254893.6,RAP1BL,RAP1BL,0.726,-0.011,1.463,-1.45,2.013,0.0532906584345181,0.999984495355126,-4.50486190709708
ENSG00000113739.11,STC2,STC2,1.215,-0.018,2.448,4.873,2.013,0.0532942847535093,0.999984495355126,-4.21698772078505
ENSG00000273796.2,BNAT1,BNAT1,-2.158,-4.352,0.035,-3.355,-2.011,0.053519179456858,0.999984495355126,-4.53851235679696
ENSG00000290908.1,,,3.644,-0.06,7.348,-3.948,2.011,0.0535845683620849,0.999984495355126,-4.53515493060646
ENSG00000171865.10,RNASEH1,RNASEH1,0.353,-0.006,0.713,6.096,2.007,0.053993352911682,0.999984495355126,-4.03152737756662
ENSG00000291115.1,ZNF300P1,ZNF300P1,1.222,-0.023,2.467,1.106,2.006,0.0540427830592657,0.999984495355126,-4.45422580209772
ENSG00000290718.1,FAM95B1,FAM95B1,2.613,-0.053,5.28,-2.048,2.003,0.0544485198779246,0.999984495355126,-4.5088327550886
ENSG00000185324.22,CDK10,CDK10,0.401,-0.008,0.811,5.047,2.003,0.0544889379529462,0.999984495355126,-4.096050157163
ENSG00000073905.8,VDAC1P1,VDAC1P1,-1.113,-2.251,0.025,-2.418,-1.998,0.0549531825721014,0.999984495355126,-4.52060921880442
ENSG00000291136.1,,,0.416,-0.01,0.842,4.131,1.998,0.0550311461484017,0.999984495355126,-4.2305253909714
ENSG00000291287.1,,,-3.088,-6.248,0.071,-4.352,-1.998,0.0550377052070867,0.999984495355126,-4.53665290207298
ENSG00000175820.4,CCDC168,CCDC168,-1.232,-2.494,0.029,-3.342,-1.997,0.0551186870715228,0.999984495355126,-4.53042944798806
ENSG00000165555.10,NOXRED1,NOXRED1,1.025,-0.024,2.074,-1.579,1.997,0.0551340341353358,0.999984495355126,-4.50102432524125
ENSG00000228613.1,,,1.862,-0.044,3.767,-4.736,1.996,0.0551957984152005,0.999984495355126,-4.54518181730387
ENSG00000119446.14,RBM18,RBM18,0.336,-0.008,0.68,5.561,1.993,0.0555429151082934,0.999984495355126,-4.06129293772914
ENSG00000214860.5,EVPLL,EVPLL,1.021,-0.026,2.068,-1.345,1.993,0.0555824687003419,0.999984495355126,-4.41921666546613
ENSG00000135953.11,MFSD9,MFSD9,0.39,-0.01,0.789,4.373,1.992,0.0556410156147736,0.999984495355126,-4.13287049830271
ENSG00000278954.1,,,1.488,-0.039,3.015,-4.252,1.991,0.0558248196812699,0.999984495355126,-4.52188382797424
ENSG00000234912.12,SNHG20,SNHG20,0.737,-0.021,1.496,2.87,1.986,0.0563774723092056,0.999984495355126,-4.34988551542639
ENSG00000260280.5,SLX1B-SULT1A4,SLX1B-SULT1A4,-2.727,-5.535,0.081,0.845,-1.985,0.0565085029383201,0.999984495355126,-4.42194713380878
ENSG00000246777.1,DYNC1LI2-DT,DYNC1LI2-DT,1.395,-0.042,2.832,-2.009,1.984,0.0566547786392159,0.999984495355126,-4.51717465244325
ENSG00000291075.1,,,0.602,-0.019,1.223,3.082,1.983,0.0567931352623271,0.999984495355126,-4.33381698190604
ENSG00000128242.13,GAL3ST1,GAL3ST1,-2.405,-4.884,0.074,-4.495,-1.983,0.056799916022392,0.999984495355126,-4.54517691923304
ENSG00000124257.7,NEURL2,NEURL2,0.75,-0.025,1.526,0.563,1.977,0.0573916749595199,0.999984495355126,-4.47053502185402
ENSG00000186432.10,KPNA4,KPNA4,0.32,-0.011,0.652,7.336,1.976,0.0575975735737238,0.999984495355126,-4.02442107422432
ENSG00000224714.3,LINC02671,LINC02671,1.34,-0.046,2.725,-5.637,1.975,0.057631049327159,0.999984495355126,-4.54371427386693
ENSG00000142185.18,TRPM2,TRPM2,2.878,-0.101,5.856,-3.6,1.974,0.0577746123808577,0.999984495355126,-4.5369082939579
ENSG00000186326.4,RGS9BP,RGS9BP,-1.082,-2.204,0.039,-2.641,-1.973,0.0579485812504577,0.999984495355126,-4.51493569524085
ENSG00000254602.2,MIR130AHG,MIR130AHG,-1.851,-3.768,0.067,-4.2,-1.973,0.0579773086379971,0.999984495355126,-4.548967901799
ENSG00000185864.19,NPIPB4,NPIPB4,0.948,-0.035,1.931,2.567,1.971,0.0581359709733374,0.999984495355126,-4.38274373030555
ENSG00000255717.9,SNHG1,SNHG1,1.125,-0.043,2.292,6.203,1.969,0.0584073821798598,0.999984495355126,-4.14093217347017
ENSG00000173218.15,VANGL1,VANGL1,-0.29,-0.59,0.011,5.509,-1.968,0.0584826646642312,0.999984495355126,-4.06232942270077
ENSG00000183655.13,KLHL25,KLHL25,0.398,-0.015,0.811,3.187,1.968,0.0584877884766767,0.999984495355126,-4.27150216550607
ENSG00000131591.18,C1orf159,C1orf159,0.373,-0.015,0.761,3.787,1.967,0.0586819587784772,0.999984495355126,-4.23460753807971
ENSG00000288827.1,,,0.808,-0.033,1.648,-0.216,1.963,0.0590841245309326,0.999984495355126,-4.47981509807989
ENSG00000249839.1,,,1.247,-0.052,2.546,1.226,1.963,0.0591865992300431,0.999984495355126,-4.42737770453022
ENSG00000273174.1,,,1.614,-0.068,3.297,-3.351,1.961,0.0593252464481204,0.999984495355126,-4.54154444347772
ENSG00000157514.18,TSC22D3,TSC22D3,0.52,-0.022,1.063,5.802,1.961,0.0594072962625906,0.999984495355126,-4.05198860809471
ENSG00000287185.1,,,1.67,-0.074,3.414,-3.612,1.957,0.0598427575536233,0.999984495355126,-4.53342279677838
ENSG00000279286.2,,,1.404,-0.064,2.872,-4.336,1.955,0.0601021800127291,0.999984495355126,-4.52895942905067
ENSG00000247809.11,NR2F2-AS1,NR2F2-AS1,1.125,-0.051,2.3,0.45,1.955,0.060111606518836,0.999984495355126,-4.47576434894668
ENSG00000049167.16,ERCC8,ERCC8,0.407,-0.019,0.833,4.187,1.953,0.0603612791729626,0.999984495355126,-4.22283971493196
ENSG00000197978.10,GOLGA6L9,GOLGA6L9,0.509,-0.025,1.043,3.313,1.949,0.0608504733093289,0.999984495355126,-4.2403376686293
ENSG00000260691.8,ANKRD20A1,ANKRD20A1,2.472,-0.123,5.068,-2.164,1.947,0.0611518995833357,0.999984495355126,-4.50548187933878
ENSG00000267283.1,,,1.001,-0.05,2.053,-1.814,1.946,0.0612870228185113,0.999984495355126,-4.51262866492608
ENSG00000243824.1,RPL12P6,RPL12P6,1.151,-0.059,2.361,-4.11,1.944,0.0614484600073048,0.999984495355126,-4.53124617598838
ENSG00000291008.1,,,0.988,-0.051,2.028,-0.996,1.943,0.061623631928346,0.999984495355126,-4.47764255897233
ENSG00000162971.11,TYW5,TYW5,0.536,-0.028,1.1,4.58,1.942,0.0617024205870541,0.999984495355126,-4.22369408662068
ENSG00000204789.6,ZNF204P,ZNF204P,-4.926,-10.11,0.258,-4.489,-1.942,0.0617170084262912,0.999984495355126,-4.53390726398934
ENSG00000293411.1,,,1.444,-0.076,2.965,-1.388,1.942,0.0617770124907935,0.999984495355126,-4.52386363176101
ENSG00000273204.1,,,-1.031,-2.118,0.055,-2.528,-1.94,0.0620275422758115,0.999984495355126,-4.52142446554084
ENSG00000104969.11,SGTA,SGTA,0.275,-0.015,0.565,6.462,1.939,0.0621023581170453,0.999984495355126,-4.06811831771971
ENSG00000182931.10,WFDC10B,WFDC10B,1.973,-0.107,4.053,-4.715,1.938,0.0622009805564785,0.999984495355126,-4.54703886709204
ENSG00000269918.1,,,0.728,-0.042,1.498,0.697,1.931,0.0631028536201248,0.999984495355126,-4.43914502249631
ENSG00000290873.1,LINC03009,LINC03009,0.904,-0.053,1.861,2.743,1.931,0.0631919187822796,0.999984495355126,-4.365144768127
ENSG00000159445.13,THEM4,THEM4,0.363,-0.022,0.748,3.948,1.929,0.0634217345748073,0.999984495355126,-4.26195764193844
ENSG00000036828.17,CASR,CASR,2.232,-0.136,4.6,-5.393,1.926,0.0637879131721925,0.999984495355126,-4.54995740444512
ENSG00000165572.8,KBTBD6,KBTBD6,-0.364,-0.751,0.023,3.796,-1.925,0.0639606633927393,0.999984495355126,-4.25065069536093
ENSG00000232671.8,ZNF687-AS1,ZNF687-AS1,-1.495,-3.083,0.094,-1.647,-1.923,0.0641624042198848,0.999984495355126,-4.52341516612203
ENSG00000182400.15,TRAPPC6B,TRAPPC6B,0.261,-0.017,0.539,5.496,1.92,0.0646022412846389,0.999984495355126,-4.14593171394848
ENSG00000273559.5,CWC25,CWC25,0.262,-0.017,0.541,4.483,1.919,0.0647456354505764,0.999984495355126,-4.17991707370223
ENSG00000260565.9,ERVK13-1,ERVK13-1,0.507,-0.034,1.048,3.029,1.917,0.0650217440103179,0.999984495355126,-4.31290061504673
ENSG00000162927.14,PUS10,PUS10,0.471,-0.032,0.974,3.115,1.914,0.0653531638824625,0.999984495355126,-4.35422812383953
ENSG00000273142.1,LINC02604,LINC02604,0.476,-0.032,0.984,1.897,1.914,0.065375081670294,0.999984495355126,-4.38809694268114
ENSG00000156873.16,PHKG2,PHKG2,0.292,-0.02,0.605,4.636,1.913,0.0654427265215793,0.999984495355126,-4.18187367813302
ENSG00000247679.3,,,0.794,-0.055,1.643,0.03,1.912,0.0656093869537369,0.999984495355126,-4.48141210152138
ENSG00000075539.15,FRYL,FRYL,0.275,-0.019,0.569,5.749,1.911,0.0657430617023718,0.999984495355126,-4.11384299498021
ENSG00000205746.10,PKD1P4,PKD1P4,0.752,-0.056,1.56,4.805,1.902,0.0670169556388588,0.999984495355126,-4.19897667085949
ENSG00000269439.7,PGLS-DT,PGLS-DT,1.105,-0.083,2.293,-1.014,1.9,0.0671945044671243,0.999984495355126,-4.51578916408632
ENSG00000282936.3,,,0.611,-0.046,1.269,2.41,1.9,0.0672343156439737,0.999984495355126,-4.36628793187902
ENSG00000241258.7,CRCP,CRCP,0.357,-0.027,0.741,5.911,1.899,0.0673382326914722,0.999984495355126,-4.11695121177939
ENSG00000143498.18,TAF1A,TAF1A,0.529,-0.04,1.099,2.378,1.899,0.0673826435282867,0.999984495355126,-4.39608744075967
ENSG00000214176.12,PLEKHM1P1,PLEKHM1P1,3.105,-0.239,6.449,-0.669,1.897,0.0675966703548791,0.999984495355126,-4.50262172764385
ENSG00000248049.8,UBA6-DT,UBA6-DT,0.547,-0.044,1.138,3.946,1.892,0.0684062842830044,0.999984495355126,-4.27297144985875
ENSG00000148297.16,MED22,MED22,0.288,-0.024,0.599,5.24,1.888,0.0688858456410704,0.999984495355126,-4.15433893430677
ENSG00000232680.2,,,1.217,-0.101,2.534,-5.241,1.887,0.0689626641219845,0.999984495355126,-4.54554133251147
ENSG00000186501.15,TMEM222,TMEM222,0.239,-0.02,0.498,5.316,1.887,0.0690047721522824,0.999984495355126,-4.15917875171479
ENSG00000134684.13,YARS1,YARS1,0.363,-0.031,0.758,6.901,1.884,0.0693852418565808,0.999984495355126,-4.10411502861108
ENSG00000196313.13,POM121,POM121,0.263,-0.022,0.549,6.344,1.884,0.0695146721114933,0.999984495355126,-4.11344429116775
ENSG00000120686.12,UFM1,UFM1,0.26,-0.022,0.542,7.084,1.883,0.0696418050288543,0.999984495355126,-4.10360734058362
ENSG00000284952.1,,,2.677,-0.23,5.583,-3.601,1.882,0.0697437553525275,0.999984495355126,-4.5391530344698
ENSG00000105576.16,TNPO2,TNPO2,0.302,-0.026,0.63,6.806,1.882,0.0697695806519611,0.999984495355126,-4.10592739681073
ENSG00000271816.1,,BMS1P4,0.825,-0.071,1.722,0.54,1.882,0.0697769019708364,0.999984495355126,-4.47094427275119
ENSG00000270276.3,H4C15,H4C15,1.729,-0.151,3.61,3.004,1.879,0.0701223689402289,0.999984495355126,-4.34451865167107
ENSG00000132205.11,EMILIN2,EMILIN2,0.856,-0.076,1.789,1.709,1.877,0.0704286986159896,0.999984495355126,-4.47084287844122
ENSG00000258830.1,,,3.53,-0.316,7.376,-2.468,1.876,0.0706141501025351,0.999984495355126,-4.52441856875602
ENSG00000244270.1,RPL32P29,RPL32P29,-2.122,-4.435,0.191,0.467,-1.875,0.0706947154438326,0.999984495355126,-4.50106646799161
ENSG00000290917.1,RAET1K,RAET1K,2.609,-0.241,5.458,-3.675,1.871,0.0712653118628756,0.999984495355126,-4.54811383042026
ENSG00000171649.12,ZIK1,ZIK1,-0.485,-1.015,0.045,2.493,-1.87,0.0714453815348777,0.999984495355126,-4.38103436310383
ENSG00000114648.12,KLHL18,KLHL18,0.329,-0.031,0.689,5.157,1.869,0.0715752460953537,0.999984495355126,-4.18458134509509
ENSG00000196312.16,MFSD14CP,MFSD14CP,-4.079,-8.544,0.387,-5.328,-1.867,0.071906161585806,0.999984495355126,-4.5444942996519
ENSG00000273398.6,,,1.607,-0.153,3.367,-1.519,1.866,0.0720657426168135,0.999984495355126,-4.53325023311701
ENSG00000172014.14,ANKRD20A4P,ANKRD20A4P,2.364,-0.228,4.957,-2.752,1.864,0.0723199089779097,0.999984495355126,-4.52746164991152
ENSG00000178440.9,TIMM23B-AGAP6,TIMM23B-AGAP6,1.655,-0.161,3.472,1.107,1.862,0.0725533906589475,0.999984495355126,-4.46457783120021
ENSG00000280018.4,,,-2.482,-5.209,0.245,-4.174,-1.86,0.0728681793922543,0.999984495355126,-4.5469525925045
ENSG00000260230.5,FRRS1L,FRRS1L,-2.531,-5.313,0.25,-3.986,-1.86,0.0728767412515064,0.999984495355126,-4.54844039392029
ENSG00000251369.10,ZNF550,ZNF550,0.69,-0.068,1.448,3.678,1.86,0.0729449833841803,0.999984495355126,-4.28223889606011
ENSG00000147121.16,KRBOX4,KRBOX4,0.545,-0.054,1.144,3.333,1.859,0.0729941892713226,0.999984495355126,-4.37361768709049
ENSG00000236255.2,,,0.899,-0.09,1.887,-0.24,1.858,0.0731652137207489,0.999984495355126,-4.49887862148057
ENSG00000162086.16,ZNF75A,ZNF75A,0.384,-0.039,0.808,4.264,1.855,0.0736722317481842,0.999984495355126,-4.24462031299498
ENSG00000274322.1,,,1.404,-0.144,2.952,-2.092,1.853,0.0738729045176007,0.999984495355126,-4.52362579734297
ENSG00000100814.19,CCNB1IP1,CCNB1IP1,0.445,-0.047,0.937,5.4,1.85,0.0743170318292863,0.999984495355126,-4.23122725647114
ENSG00000227232.6,WASH7P,WASH7P,0.483,-0.051,1.017,3.37,1.848,0.0746273880479292,0.999984495355126,-4.36413800393781
ENSG00000269476.1,,,2.418,-0.258,5.094,-3.671,1.847,0.0748079278665431,0.999984495355126,-4.54735749751693
ENSG00000293486.1,,,-1.627,-3.43,0.176,-3.134,-1.844,0.0752187518496362,0.999984495355126,-4.52938333730708
ENSG00000214145.8,LINC00887,LINC00887,1.842,-0.201,3.885,-3.759,1.843,0.0754139373011064,0.999984495355126,-4.53956281416207
ENSG00000213402.3,PTPRCAP,PTPRCAP,3.031,-0.335,6.397,-4.687,1.84,0.0758240526199717,0.999984495355126,-4.53855977211107
ENSG00000171747.9,LGALS4,LGALS4,1.346,-0.149,2.841,-3.225,1.84,0.075883532241966,0.999984495355126,-4.52846301080624
ENSG00000111886.11,GABRR2,GABRR2,1.338,-0.148,2.824,-2.532,1.84,0.0759086619044044,0.999984495355126,-4.53074392833792
ENSG00000119559.17,C19orf25,C19orf25,0.391,-0.043,0.825,5.108,1.839,0.075981859569714,0.999984495355126,-4.20116143007507
ENSG00000287419.1,,,0.953,-0.107,2.013,-3.965,1.838,0.0761808295112076,0.999984495355126,-4.53371672876313
ENSG00000251660.1,,,-1.683,-3.557,0.19,-2.395,-1.836,0.076419611870583,0.999984495355126,-4.54098424254543
ENSG00000259341.2,LINC03080,LINC03080,1.767,-0.201,3.735,-2.254,1.835,0.0765543224125739,0.999984495355126,-4.49360912042113
ENSG00000261884.2,,,0.834,-0.095,1.763,0.976,1.835,0.0765739088610564,0.999984495355126,-4.465110442991
ENSG00000106404.14,CLDN15,CLDN15,0.857,-0.098,1.812,2.474,1.834,0.0767683340805515,0.999984495355126,-4.41265336142811
ENSG00000205482.11,SPDYE18,SPDYE18,1.619,-0.187,3.425,-2.714,1.833,0.0769789982262529,0.999984495355126,-4.54590851461651
ENSG00000290763.1,,SDHAP1,0.574,-0.066,1.214,2.873,1.832,0.0770168406490843,0.999984495355126,-4.38470378633546
ENSG00000290555.1,LINC00680,LINC00680,0.726,-0.084,1.535,2.41,1.831,0.0771658238398983,0.999984495355126,-4.44470620386905
ENSG00000015285.12,WAS,WAS,-1.233,-2.609,0.144,-2.639,-1.83,0.0772980897762661,0.999984495355126,-4.53550829878316
