ensembl_gene_id_version,hgnc_symbol,external_gene_name,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000170677.6,SOCS6,SOCS6,-0.313,-1.003,0.378,5.272,-0.925,0.362297885934808,0.924239029451366,-6.24553621502239
ENSG00000091428.18,RAPGEF4,RAPGEF4,-0.776,-2.49,0.938,0.131,-0.925,0.362332367653215,0.924239029451366,-5.45296672086004
ENSG00000162366.8,PDZK1IP1,PDZK1IP1,-0.398,-1.276,0.481,1.173,-0.925,0.362361088494576,0.924239029451366,-6.07857200199715
ENSG00000196466.10,ZNF799,ZNF799,-0.249,-0.798,0.301,2.031,-0.925,0.362364597406269,0.924239029451366,-5.7299695133615
ENSG00000067066.17,SP100,SP100,-0.238,-0.764,0.288,6.084,-0.925,0.362377571895089,0.924239029451366,-6.37553032395219
ENSG00000177025.3,C19orf18,C19orf18,0.561,-0.679,1.801,-1.889,0.925,0.362505877790433,0.924239029451366,-5.32587649625953
ENSG00000066422.7,ZBTB11,ZBTB11,0.159,-0.192,0.51,5.165,0.925,0.362520866303962,0.924239029451366,-6.38717635459798
ENSG00000231789.4,PIK3CD-AS2,PIK3CD-AS2,-0.549,-1.761,0.664,-0.885,-0.925,0.362538084261598,0.924239029451366,-5.41695206976084
ENSG00000114767.7,RRP9,RRP9,0.231,-0.28,0.743,4.236,0.925,0.362638582196384,0.924239029451366,-6.19552973701093
ENSG00000174943.11,KCTD13,KCTD13,0.268,-0.325,0.861,3.552,0.925,0.362644261239275,0.924239029451366,-5.99319916815614
ENSG00000189431.8,RASSF10,RASSF10,-0.385,-1.235,0.466,0.493,-0.925,0.362708409916924,0.924239029451366,-5.99430194510919
ENSG00000141279.18,NPEPPS,NPEPPS,-0.153,-0.49,0.185,7.373,-0.924,0.362724197405618,0.924239029451366,-6.53107356269106
ENSG00000198336.9,MYL4,MYL4,-0.919,-2.95,1.112,-4.745,-0.924,0.36272453545917,0.924239029451366,-5.0385401496637
ENSG00000044446.12,PHKA2,PHKA2,0.28,-0.339,0.899,3.983,0.924,0.362740412137786,0.924239029451366,-6.11843804842333
ENSG00000213281.5,NRAS,NRAS,-0.186,-0.596,0.225,6.878,-0.924,0.362808466285705,0.924298820953996,-6.49520465319548
ENSG00000234753.7,FOXP4-AS1,FOXP4-AS1,-0.958,-3.078,1.161,-4.287,-0.924,0.363071227822874,0.924647137170304,-5.29551599696323
ENSG00000173212.5,MAB21L3,MAB21L3,-0.738,-2.371,0.895,-0.287,-0.924,0.363073830677297,0.924647137170304,-5.61354890847878
ENSG00000255458.9,SMIM14-DT,SMIM14-DT,-1.127,-3.621,1.367,-1.657,-0.924,0.363134432602028,0.924647137170304,-5.26107595811103
ENSG00000247271.9,ZBED5-AS1,ZBED5-AS1,-0.301,-0.967,0.365,3.122,-0.924,0.363209776550165,0.924647137170304,-5.90359095118932
ENSG00000187079.20,TEAD1,TEAD1,-0.131,-0.422,0.159,6.336,-0.923,0.363248277811138,0.924647137170304,-6.48695439395262
ENSG00000112182.16,BACH2,BACH2,1.101,-1.336,3.538,0.289,0.923,0.363251781166757,0.924647137170304,-5.27704162424142
ENSG00000171863.15,RPS7,RPS7,-0.235,-0.755,0.285,9.005,-0.923,0.363304993706716,0.924647137170304,-6.55113580863956
ENSG00000160305.18,DIP2A,DIP2A,0.208,-0.252,0.668,5.494,0.923,0.363344169201795,0.924647137170304,-6.39626021779648
ENSG00000141560.15,FN3KRP,FN3KRP,-0.208,-0.669,0.253,4.459,-0.923,0.363419196001479,0.924647137170304,-6.23983370100043
ENSG00000178741.12,COX5A,COX5A,-0.193,-0.619,0.234,6.611,-0.923,0.363457448493695,0.924647137170304,-6.47433945706117
ENSG00000198788.9,MUC2,MUC2,1.182,-1.435,3.799,-3.74,0.923,0.363466705722098,0.924647137170304,-5.14799356385315
ENSG00000158716.9,DUSP23,DUSP23,-0.383,-1.231,0.465,4.412,-0.923,0.363480439980743,0.924647137170304,-6.15073459954405
ENSG00000167461.12,RAB8A,RAB8A,-0.234,-0.753,0.284,6.066,-0.923,0.363560671612629,0.924737757365619,-6.47263296824772
ENSG00000213062.5,,,-0.421,-1.355,0.512,0.421,-0.923,0.363727607679084,0.924973787069221,-5.51033738409633
ENSG00000128918.15,ALDH1A2,ALDH1A2,0.754,-0.917,2.426,0.607,0.923,0.363742706810819,0.924973787069221,-5.50043760019324
ENSG00000170265.12,ZNF282,ZNF282,0.237,-0.288,0.762,5.098,0.922,0.363950060400447,0.925208527223974,-6.36240410085761
ENSG00000271755.1,,,0.73,-0.888,2.349,-2.84,0.922,0.363966746177226,0.925208527223974,-5.18615587647715
ENSG00000196368.5,NUDT11,NUDT11,-0.639,-2.056,0.777,0.485,-0.922,0.363968911698577,0.925208527223974,-5.34256720655941
ENSG00000173269.14,MMRN2,MMRN2,-1.358,-4.37,1.653,1.422,-0.922,0.364107342981614,0.925446937225214,-5.3061077407616
ENSG00000127948.17,POR,POR,-0.208,-0.67,0.254,6.62,-0.922,0.364180454582159,0.925500324220143,-6.51297105742879
ENSG00000266904.8,LINC00663,LINC00663,-0.408,-1.313,0.497,-0.027,-0.922,0.364217638446113,0.925500324220143,-5.44716909600626
ENSG00000157045.9,NTAN1,NTAN1,0.305,-0.371,0.981,4.456,0.921,0.364406099186321,0.925619976534432,-6.04286570471397
ENSG00000167711.14,SERPINF2,SERPINF2,-0.555,-1.786,0.676,0.363,-0.921,0.364450865537481,0.925619976534432,-5.64614840494217
ENSG00000086589.12,RBM22,RBM22,-0.167,-0.538,0.204,5.218,-0.921,0.364478825734417,0.925619976534432,-6.35042057015901
ENSG00000167088.11,SNRPD1,SNRPD1,-0.206,-0.664,0.251,5.962,-0.921,0.364482976637454,0.925619976534432,-6.44179306099244
ENSG00000169515.9,CCDC8,CCDC8,-1.04,-3.349,1.268,0.026,-0.921,0.364567409717245,0.925619976534432,-5.36325652415746
ENSG00000270177.1,PPP2CA-DT,PPP2CA-DT,-0.5,-1.61,0.61,-1.276,-0.921,0.364569044870635,0.925619976534432,-5.28495799223316
ENSG00000293205.1,,TPI1P2,-0.351,-1.129,0.428,-0.369,-0.921,0.364602277804262,0.925619976534432,-5.36473415016645
ENSG00000260604.3,,,1.116,-1.361,3.593,-0.042,0.921,0.364728557705739,0.925619976534432,-5.34389985142259
ENSG00000197769.6,MAP1LC3C,MAP1LC3C,-0.991,-3.191,1.209,-4.599,-0.92,0.364824386694779,0.925619976534432,-5.08704105214861
ENSG00000101306.11,MYLK2,MYLK2,1.687,-2.059,5.433,-3.222,0.92,0.364825466155874,0.925619976534432,-5.12620175023546
ENSG00000289604.1,CTAGE8,CTAGE8,1.265,-1.545,4.075,-1.462,0.92,0.364864278304003,0.925619976534432,-5.48884411522768
ENSG00000173535.15,TNFRSF10C,TNFRSF10C,0.374,-0.456,1.204,3.354,0.92,0.364868978483951,0.925619976534432,-6.14130209658195
ENSG00000231768.2,LINC01354,LINC01354,0.824,-1.006,2.653,-2.829,0.92,0.364869718182826,0.925619976534432,-5.10102665558931
ENSG00000113742.14,CPEB4,CPEB4,-0.193,-0.622,0.236,5.803,-0.92,0.364944151689391,0.925619976534432,-6.45227408093873
ENSG00000244165.2,P2RY11,P2RY11,-0.355,-1.142,0.433,2.066,-0.92,0.364967811715085,0.925619976534432,-5.89584427991818
ENSG00000111199.12,TRPV4,TRPV4,-0.817,-2.631,0.997,3.205,-0.92,0.365016536067361,0.925619976534432,-5.61245687794317
ENSG00000263266.2,RPS7P1,RPS7P1,-0.259,-0.836,0.317,2.629,-0.92,0.365040336387783,0.925619976534432,-5.9897218200438
ENSG00000105619.14,TFPT,TFPT,-0.362,-1.165,0.442,3.769,-0.92,0.365068448053329,0.925619976534432,-6.01131338599035
ENSG00000240489.1,SETP14,SETP14,-0.383,-1.234,0.468,-1.357,-0.92,0.3651936418769,0.9257284816653,-5.41467432754976
ENSG00000111816.8,FRK,FRK,-0.168,-0.541,0.205,3.814,-0.92,0.365243086278492,0.9257284816653,-6.40684746714869
ENSG00000246898.2,LINC00920,LINC00920,-0.762,-2.457,0.932,0.343,-0.92,0.365275286579893,0.9257284816653,-5.48852465820548
ENSG00000103495.15,MAZ,MAZ,-0.297,-0.956,0.363,6.781,-0.919,0.365327679568989,0.9257284816653,-6.50696169847189
ENSG00000177370.5,TIMM22,TIMM22,0.136,-0.166,0.438,4.831,0.919,0.365376606601084,0.9257284816653,-6.26517341896165
ENSG00000241058.4,NSUN6,NSUN6,0.188,-0.23,0.607,2.551,0.919,0.365431180867804,0.9257284816653,-5.9021487246465
ENSG00000151470.13,C4orf33,C4orf33,0.399,-0.488,1.285,3.734,0.919,0.365458107160412,0.9257284816653,-6.01782653265857
ENSG00000211460.12,TSN,TSN,-0.241,-0.776,0.295,6.554,-0.919,0.365468494642972,0.9257284816653,-6.47422717122779
ENSG00000089159.17,PXN,PXN,-0.222,-0.715,0.271,7.95,-0.919,0.365517881927917,0.925740463331181,-6.51863228233857
ENSG00000023191.17,RNH1,RNH1,-0.151,-0.487,0.185,7.314,-0.919,0.365566919235816,0.925751555797516,-6.51644145760176
ENSG00000237489.5,C10orf143,C10orf143,0.373,-0.457,1.203,0.999,0.919,0.365764980592485,0.926064114466956,-5.55173980195777
ENSG00000153815.18,CMIP,CMIP,-0.345,-1.111,0.422,6.396,-0.919,0.365779689785597,0.926064114466956,-6.45636816799384
ENSG00000142961.16,MOB3C,MOB3C,0.235,-0.288,0.758,3.954,0.918,0.365951212604585,0.926276011544726,-6.11834852917209
ENSG00000179761.12,PIPOX,PIPOX,-0.861,-2.778,1.056,-2.688,-0.918,0.365952751304935,0.926276011544726,-5.17628505036506
ENSG00000247735.2,KCTD13-DT,KCTD13-DT,0.379,-0.465,1.224,-0.435,0.918,0.366094967296552,0.92650513791006,-5.37755230137597
ENSG00000085978.22,ATG16L1,ATG16L1,0.207,-0.254,0.669,5.119,0.918,0.366153812637299,0.92650513791006,-6.35072713963667
ENSG00000112983.18,BRD8,BRD8,0.206,-0.253,0.666,5.174,0.918,0.366202112512436,0.92650513791006,-6.37339022917318
ENSG00000153179.14,RASSF3,RASSF3,-0.323,-1.042,0.396,5.429,-0.918,0.366250049049672,0.92650513791006,-6.3051988044159
ENSG00000178980.16,SELENOW,SELENOW,-0.247,-0.798,0.303,7.572,-0.918,0.366266744099032,0.92650513791006,-6.52712730528334
ENSG00000167632.18,TRAPPC9,TRAPPC9,0.218,-0.267,0.703,4.648,0.917,0.366389730757706,0.926703162348371,-6.25486815383967
ENSG00000111110.12,PPM1H,PPM1H,-0.413,-1.334,0.508,3.686,-0.917,0.366643561078442,0.927033177634984,-6.06715292322502
ENSG00000143819.13,EPHX1,EPHX1,-0.35,-1.129,0.43,6.772,-0.917,0.366663742954469,0.927033177634984,-6.51048647115241
ENSG00000152154.12,TMEM178A,TMEM178A,-0.515,-1.665,0.634,-0.42,-0.917,0.366666102657549,0.927033177634984,-5.48006454827371
ENSG00000135045.7,C9orf40,C9orf40,-0.562,-1.816,0.691,2.652,-0.917,0.366787562636267,0.927033177634984,-5.81302229432498
ENSG00000241859.8,ANOS2P,ANOS2P,0.661,-0.813,2.135,-5.448,0.916,0.366862536316248,0.927033177634984,-5.18733096248103
ENSG00000183020.15,AP2A2,AP2A2,0.171,-0.211,0.553,6.104,0.916,0.366866241475774,0.927033177634984,-6.47664433970138
ENSG00000175106.17,TVP23C,TVP23C,0.537,-0.661,1.735,2.413,0.916,0.36690288957359,0.927033177634984,-5.78664572598474
ENSG00000092140.16,G2E3,G2E3,0.326,-0.401,1.052,4.903,0.916,0.366942564966362,0.927033177634984,-6.21711742496611
ENSG00000171155.8,C1GALT1C1,C1GALT1C1,-0.282,-0.912,0.347,5.323,-0.916,0.367048424827126,0.927033177634984,-6.28943534435509
ENSG00000172594.13,SMPDL3A,SMPDL3A,-0.381,-1.232,0.47,3.65,-0.916,0.367135320012055,0.927033177634984,-6.04870513929821
ENSG00000090006.18,LTBP4,LTBP4,0.615,-0.757,1.986,6.014,0.916,0.367160673519752,0.927033177634984,-6.44033880799384
ENSG00000275457.1,,,0.436,-0.537,1.41,-0.696,0.916,0.367237553224315,0.927033177634984,-5.39125910167988
ENSG00000131016.17,AKAP12,AKAP12,-0.896,-2.895,1.104,5.832,-0.916,0.367288330746367,0.927033177634984,-5.84997341368942
ENSG00000138821.14,SLC39A8,SLC39A8,-0.362,-1.169,0.446,3.771,-0.916,0.367330761279394,0.927033177634984,-6.20193514998901
ENSG00000258289.10,CHURC1,CHURC1,-0.214,-0.693,0.264,6.122,-0.916,0.367342799924755,0.927033177634984,-6.45354657906615
ENSG00000128928.10,IVD,IVD,0.306,-0.377,0.99,5.375,0.915,0.367422259351258,0.927033177634984,-6.28737297921026
ENSG00000251602.7,MTA1-DT,MTA1-DT,-0.43,-1.391,0.53,-0.015,-0.915,0.367457407022248,0.927033177634984,-5.40565375966584
ENSG00000184110.15,EIF3C,EIF3C,-0.223,-0.722,0.275,8.437,-0.915,0.36749240603977,0.927033177634984,-6.55532894668062
ENSG00000241280.1,,,-0.669,-2.164,0.825,-1.003,-0.915,0.36749365882181,0.927033177634984,-5.46913865042895
ENSG00000069974.17,RAB27A,RAB27A,-0.189,-0.611,0.233,5.123,-0.915,0.367517295856494,0.927033177634984,-6.386758356861
ENSG00000057019.16,DCBLD2,DCBLD2,-0.319,-1.032,0.394,7.723,-0.915,0.367529931564171,0.927033177634984,-6.55276404386071
ENSG00000185634.12,SHC4,SHC4,-0.763,-2.466,0.941,1.193,-0.915,0.367573862594521,0.927033177634984,-5.54531064654177
ENSG00000204136.12,GGTA1,GGTA1,-0.768,-2.483,0.947,-3.153,-0.915,0.367595927733486,0.927033177634984,-5.23982651573488
ENSG00000173041.12,ZNF680,ZNF680,-0.311,-1.004,0.383,3.446,-0.915,0.367726067110502,0.927033177634984,-5.94680288645952
ENSG00000184012.14,TMPRSS2,TMPRSS2,0.305,-0.376,0.985,2.49,0.915,0.367745997374613,0.927033177634984,-6.49659318300414
ENSG00000167196.14,FBXO22,FBXO22,0.194,-0.239,0.627,5.352,0.915,0.36779818728118,0.927033177634984,-6.37931673876525
ENSG00000168026.19,TTC21A,TTC21A,0.699,-0.863,2.261,2.647,0.915,0.367850280426364,0.927033177634984,-5.65957865399637
ENSG00000125848.10,FLRT3,FLRT3,-0.547,-1.771,0.676,2.992,-0.914,0.368000115345911,0.927033177634984,-6.16420807241521
ENSG00000136695.15,IL36RN,IL36RN,-0.98,-3.17,1.21,-2.446,-0.914,0.368013152984232,0.927033177634984,-5.48867026259915
ENSG00000140835.10,CHST4,CHST4,-0.766,-2.479,0.947,-1.375,-0.914,0.368038408707197,0.927033177634984,-5.21779103072774
ENSG00000171916.17,LGALS9C,LGALS9C,-1.099,-3.557,1.358,-0.75,-0.914,0.368053646032006,0.927033177634984,-5.48831255732953
ENSG00000090932.11,DLL3,DLL3,-0.509,-1.646,0.628,-1.911,-0.914,0.368074203867396,0.927033177634984,-5.3263571605686
ENSG00000224790.3,HLCS-AS1,HLCS-AS1,-0.595,-1.925,0.735,-1.527,-0.914,0.368091295344982,0.927033177634984,-5.33152109239232
ENSG00000143398.20,PIP5K1A,PIP5K1A,0.157,-0.193,0.507,6.039,0.914,0.368095468159492,0.927033177634984,-6.45276124642788
ENSG00000198498.10,TMA16,TMA16,0.258,-0.319,0.836,4.478,0.914,0.36811179861589,0.927033177634984,-6.22329661259201
ENSG00000196597.13,ZNF782,ZNF782,0.311,-0.385,1.007,1.337,0.914,0.368199026450271,0.927033177634984,-5.7184457823123
ENSG00000169964.8,TMEM42,TMEM42,0.27,-0.334,0.874,3.422,0.914,0.368209341792809,0.927033177634984,-5.88896806567118
ENSG00000265590.10,CFAP298-TCP10L,CFAP298-TCP10L,-0.376,-1.215,0.464,2.432,-0.914,0.368228225371139,0.927033177634984,-5.79351647089015
ENSG00000092200.13,RPGRIP1,RPGRIP1,-0.999,-3.234,1.236,-3.329,-0.914,0.368279871703002,0.927033177634984,-5.21811970433731
ENSG00000288926.2,,,-0.473,-1.53,0.585,-1.205,-0.914,0.368308984611757,0.927033177634984,-5.36802816078645
ENSG00000151835.17,SACS,SACS,-0.245,-0.793,0.303,4.379,-0.914,0.36837555838365,0.927088178377208,-6.20201820344241
ENSG00000197568.15,ANKRD13C-DT,ANKRD13C-DT,0.279,-0.345,0.902,1.7,0.913,0.368456130386669,0.927178390739943,-5.72244214368568
ENSG00000229981.8,LINC01435,LINC01435,1.55,-1.92,5.02,-4.448,0.913,0.368619940538256,0.927419356637422,-5.07615191192897
ENSG00000225518.3,LINC01703,LINC01703,-0.644,-2.084,0.797,-2.326,-0.913,0.36864136510817,0.927419356637422,-5.21243049750968
ENSG00000164669.14,INTS4P1,INTS4P1,1.463,-1.813,4.739,-4.274,0.913,0.368828014832565,0.927776331449955,-5.18156363875981
ENSG00000196636.8,SDHAF3,SDHAF3,-0.538,-1.742,0.667,3.539,-0.912,0.368948468526408,0.927966725619078,-6.04716644999674
ENSG00000162618.15,ADGRL4,ADGRL4,-1.29,-4.179,1.6,-1.057,-0.912,0.369051360891226,0.927983745062243,-5.17333435709105
ENSG00000184156.18,KCNQ3,KCNQ3,0.899,-1.116,2.915,0.239,0.912,0.369185720432053,0.927983745062243,-5.63548978167664
ENSG00000154655.16,L3MBTL4,L3MBTL4,0.717,-0.89,2.324,0.671,0.912,0.36931890552699,0.927983745062243,-5.78753673005171
ENSG00000280332.1,,,-0.355,-1.151,0.441,-1.825,-0.912,0.369321955337104,0.927983745062243,-5.30562379441889
ENSG00000258984.5,UBE2F-SCLY,UBE2F-SCLY,0.806,-1.002,2.615,-2.079,0.912,0.369411924985334,0.927983745062243,-5.30217850709815
ENSG00000135596.18,MICAL1,MICAL1,0.339,-0.421,1.098,4.053,0.911,0.369420155077418,0.927983745062243,-6.03848411051743
ENSG00000260641.2,TSPAN5-DT,TSPAN5-DT,-0.6,-1.946,0.746,-1.643,-0.911,0.369434198150291,0.927983745062243,-5.2532952998849
ENSG00000215695.2,RSC1A1,RSC1A1,2.297,-2.854,7.448,-1.069,0.911,0.369492072434081,0.927983745062243,-5.28166484855907
ENSG00000163960.12,UBXN7,UBXN7,0.164,-0.204,0.532,5.951,0.911,0.369504003088364,0.927983745062243,-6.45701778680532
ENSG00000129038.16,LOXL1,LOXL1,-0.551,-1.786,0.684,3.449,-0.911,0.369507380711689,0.927983745062243,-5.76985721514956
ENSG00000059145.19,UNKL,UNKL,0.416,-0.516,1.348,3.373,0.911,0.369514692453556,0.927983745062243,-5.9057427691592
ENSG00000158711.14,ELK4,ELK4,-0.146,-0.474,0.182,5.956,-0.911,0.369542413582193,0.927983745062243,-6.45531819855585
ENSG00000154639.19,CXADR,CXADR,-0.372,-1.205,0.462,4.845,-0.911,0.369556094936992,0.927983745062243,-6.3995354095171
ENSG00000169439.12,SDC2,SDC2,-0.749,-2.428,0.931,3.305,-0.911,0.369624284355049,0.927983745062243,-6.00684350126889
ENSG00000160097.21,FNDC5,FNDC5,-0.954,-3.094,1.186,-3.182,-0.911,0.369713316129499,0.927983745062243,-5.21313529098822
ENSG00000147853.17,AK3,AK3,-0.225,-0.729,0.279,6.748,-0.911,0.369738325961395,0.927983745062243,-6.51435584490804
ENSG00000285668.1,,,2.033,-2.529,6.595,-4.772,0.911,0.369751793549088,0.927983745062243,-5.15053445699244
ENSG00000279117.1,,,2.637,-3.279,8.552,-5.842,0.911,0.36976100985114,0.927983745062243,-5.07858735264039
ENSG00000179598.6,PLD6,PLD6,0.4,-0.498,1.299,1.808,0.91,0.370109376709097,0.92870709547546,-5.78362088293143
ENSG00000161204.12,ABCF3,ABCF3,0.145,-0.181,0.472,5.481,0.91,0.370182507798367,0.92870709547546,-6.40981812361254
ENSG00000138316.11,ADAMTS14,ADAMTS14,1.337,-1.665,4.339,1.073,0.91,0.370183633859804,0.92870709547546,-5.65430328421677
ENSG00000122565.19,CBX3,CBX3,-0.227,-0.738,0.283,7.476,-0.91,0.370283761336735,0.92884588244319,-6.53843854870028
ENSG00000066044.15,ELAVL1,ELAVL1,-0.143,-0.465,0.179,6.387,-0.91,0.370409878970686,0.928951165660561,-6.49934596982813
ENSG00000162571.14,TTLL10,TTLL10,-1.023,-3.323,1.276,-2.55,-0.91,0.370415356263878,0.928951165660561,-5.14038223310243
ENSG00000177889.10,UBE2N,UBE2N,-0.203,-0.658,0.253,7.066,-0.909,0.370494638569397,0.929037602218893,-6.5181503565057
ENSG00000111321.11,LTBR,LTBR,0.258,-0.322,0.839,6.859,0.909,0.370548128667944,0.929058416530965,-6.53152961849228
ENSG00000223551.1,TMSB4XP4,TMSB4XP4,-0.539,-1.75,0.672,0.873,-0.909,0.370592573386134,0.929058416530965,-5.46487423769799
ENSG00000214367.10,HAUS3,HAUS3,-0.226,-0.733,0.282,3.614,-0.909,0.370774246802039,0.929303140861938,-6.08608123541458
ENSG00000129250.12,KIF1C,KIF1C,-0.203,-0.661,0.254,7.964,-0.909,0.370813335781076,0.929303140861938,-6.54860435198268
ENSG00000104415.14,CCN4,CCN4,-1.177,-3.823,1.47,-2.534,-0.909,0.370871625943583,0.929303140861938,-5.24609815503633
ENSG00000107614.22,TRDMT1,TRDMT1,0.471,-0.588,1.529,2.898,0.909,0.370872227573202,0.929303140861938,-5.83169404507444
ENSG00000196693.15,ZNF33B,ZNF33B,0.21,-0.263,0.683,4.448,0.909,0.370929969941875,0.929303140861938,-6.28845073381353
ENSG00000100519.12,PSMC6,PSMC6,0.251,-0.314,0.817,6.334,0.908,0.371076542687472,0.929303140861938,-6.47911900493331
ENSG00000065609.15,SNAP91,SNAP91,1.166,-1.458,3.79,-4.628,0.908,0.371086787704777,0.929303140861938,-5.06787474607199
ENSG00000231187.3,SYT15-AS1,SYT15-AS1,-0.612,-1.988,0.765,-0.214,-0.908,0.371092659186586,0.929303140861938,-5.4977877897151
ENSG00000242396.2,,,-0.512,-1.665,0.641,-1.753,-0.908,0.371093651715153,0.929303140861938,-5.30730363732905
ENSG00000111490.15,TBC1D30,TBC1D30,0.256,-0.32,0.831,2.793,0.908,0.371251158388423,0.929585277617105,-6.11564369808446
ENSG00000100156.12,SLC16A8,SLC16A8,-1.028,-3.343,1.286,-3.576,-0.908,0.371298831595493,0.929592364610455,-5.13013541954515
ENSG00000215910.8,C1orf167,C1orf167,-1.111,-3.611,1.39,-3.937,-0.908,0.371386790282135,0.929700297373344,-5.17227813311748
ENSG00000123607.16,TTC21B,TTC21B,0.252,-0.315,0.819,4.104,0.908,0.371477976676753,0.929816283084894,-6.01719029362013
ENSG00000110442.12,COMMD9,COMMD9,-0.156,-0.508,0.195,4.589,-0.907,0.371671170334753,0.929827197400126,-6.23726126382366
ENSG00000289791.1,,,-1.562,-5.082,1.957,-3.664,-0.907,0.37171202082174,0.929827197400126,-5.22270258854637
ENSG00000148158.17,SNX30,SNX30,-0.292,-0.951,0.366,5.01,-0.907,0.371721725239714,0.929827197400126,-6.42823364174046
ENSG00000141424.13,SLC39A6,SLC39A6,-0.229,-0.746,0.287,6.378,-0.907,0.371820981892165,0.929827197400126,-6.51498268465561
ENSG00000179178.11,TMEM125,TMEM125,-0.281,-0.915,0.352,1.296,-0.907,0.371861778213513,0.929827197400126,-6.08121667512022
ENSG00000167766.21,ZNF83,ZNF83,-0.272,-0.885,0.341,4.287,-0.907,0.371884654213085,0.929827197400126,-6.05408676840384
ENSG00000291299.2,,,0.409,-0.512,1.33,0.395,0.907,0.371899316521949,0.929827197400126,-5.56375502286783
ENSG00000169228.14,RAB24,RAB24,0.223,-0.28,0.726,4.185,0.907,0.371904535498842,0.929827197400126,-6.26719242915118
ENSG00000198420.10,TCAF1,TCAF1,-0.221,-0.718,0.277,6.075,-0.907,0.371937044733863,0.929827197400126,-6.45243810100976
ENSG00000157741.15,UBN2,UBN2,-0.156,-0.507,0.196,4.401,-0.906,0.372060828820749,0.929827197400126,-6.28931854505336
ENSG00000117523.18,PRRC2C,PRRC2C,-0.182,-0.594,0.229,7.77,-0.906,0.372088950128466,0.929827197400126,-6.55518311240208
ENSG00000174514.13,MFSD4A,MFSD4A,-0.478,-1.555,0.599,3.072,-0.906,0.372148918520508,0.929827197400126,-5.98773828709193
ENSG00000114770.17,ABCC5,ABCC5,0.212,-0.267,0.692,5.652,0.906,0.372259689431675,0.929827197400126,-6.44873761829937
ENSG00000186272.13,ZNF17,ZNF17,-0.264,-0.859,0.331,2.19,-0.906,0.372281986535802,0.929827197400126,-5.78015128581093
ENSG00000165029.17,ABCA1,ABCA1,0.449,-0.564,1.463,4.066,0.906,0.372338857395046,0.929827197400126,-6.16552136522606
ENSG00000166200.15,COPS2,COPS2,-0.175,-0.569,0.219,6.809,-0.906,0.372448511501255,0.929827197400126,-6.52125535243618
ENSG00000168672.4,LRATD2,LRATD2,0.273,-0.343,0.889,5.333,0.906,0.372451370531852,0.929827197400126,-6.54447328596
ENSG00000273312.2,,,-1.011,-3.292,1.27,-5.165,-0.906,0.372500280677533,0.929827197400126,-5.05257280826643
ENSG00000232063.2,,,-0.792,-2.578,0.995,-1.074,-0.906,0.372525082427773,0.929827197400126,-5.32070568341063
ENSG00000196712.20,NF1,NF1,-0.171,-0.558,0.215,6.262,-0.905,0.372572733799805,0.929827197400126,-6.5154865660867
ENSG00000293241.1,,GTF2IP4,0.367,-0.462,1.197,5.307,0.905,0.372574232625996,0.929827197400126,-6.45741711410842
ENSG00000141741.12,MIEN1,MIEN1,-0.226,-0.735,0.284,5.383,-0.905,0.372600247863136,0.929827197400126,-6.3437810328616
ENSG00000204616.11,TRIM31,TRIM31,-1.233,-4.015,1.55,-2.73,-0.905,0.372644186573874,0.929827197400126,-5.22168946740736
ENSG00000111832.13,RWDD1,RWDD1,0.213,-0.268,0.693,5.811,0.905,0.372722732635554,0.929827197400126,-6.42110657614924
ENSG00000278916.1,CEP83-DT,CEP83-DT,-0.758,-2.468,0.953,-1.695,-0.905,0.372758878137979,0.929827197400126,-5.24024525446161
ENSG00000237166.4,LINC01792,LINC01792,-0.864,-2.817,1.088,-4.897,-0.905,0.372760099121596,0.929827197400126,-5.14159689710736
ENSG00000143367.17,TUFT1,TUFT1,0.42,-0.528,1.368,4.43,0.905,0.372819222073399,0.929827197400126,-6.21092805495692
ENSG00000135365.17,PHF21A,PHF21A,-0.151,-0.493,0.19,4.423,-0.905,0.372925081033041,0.929827197400126,-6.22040717246761
ENSG00000074410.14,CA12,CA12,-0.65,-2.117,0.818,5.404,-0.905,0.372944101229909,0.929827197400126,-6.43144254474466
ENSG00000211454.16,AKR7L,AKR7L,0.713,-0.897,2.323,-2.588,0.905,0.372979110647834,0.929827197400126,-5.24682775361534
ENSG00000253106.1,,,-0.315,-1.025,0.396,-0.286,-0.905,0.373019198715943,0.929827197400126,-5.4570164333315
ENSG00000114331.16,ACAP2,ACAP2,-0.131,-0.427,0.165,6.05,-0.904,0.373096818500998,0.929827197400126,-6.43126761951921
ENSG00000173905.9,GOLIM4,GOLIM4,-0.278,-0.906,0.35,5.747,-0.904,0.373126660706442,0.929827197400126,-6.46217749654139
ENSG00000084110.11,HAL,HAL,-0.579,-1.886,0.729,-1.34,-0.904,0.373197677359642,0.929827197400126,-5.6670954199011
ENSG00000123095.6,BHLHE41,BHLHE41,-1.1,-3.586,1.386,2.339,-0.904,0.373211905568658,0.929827197400126,-5.63990776429841
ENSG00000235437.10,LINC01278,LINC01278,-0.204,-0.667,0.258,3.576,-0.904,0.373258887999763,0.929827197400126,-6.03544092479363
ENSG00000171488.15,LRRC8C,LRRC8C,-0.436,-1.422,0.55,4.684,-0.904,0.3732761703954,0.929827197400126,-6.00613701151866
